# w_1 w_2 DS VF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
5.231304917356526252e-01 9.017241361218877316e-01 1.000000000000000000e+00 1.937459965309114018e+00 3.412799112756962489e-02 2.031547608458049714e-01 3.692772549570397245e-01 9.012544206454006224e-01 4.876428452124539348e+00 7.775679791249013206e+00 7.027968038589839317e+00 9.543587773396142282e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.652016504863834001e-01 1.208265228740141417e+00 0.000000000000000000e+00 1.841941658276876836e+00 2.078548270824470690e-01 3.445442846679596660e-01 9.116221718227947024e-01 1.173758539363079390e+00 9.373960955799296002e+00 1.190676305404840285e+01 1.058269146819914219e+01 1.245858135650654930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.174396814267306688e-01 9.114006563082843737e-01 1.000000000000000000e+00 1.934961799444787411e+00 9.666228433402776488e-02 2.027189860888825301e-01 6.216112952073912234e-01 9.002879075871683678e-01 5.761482556065518068e+00 8.959992162709552233e+00 7.022551080860003125e+00 9.534633193441536037e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.974430076484162022e-01 1.321021184648584867e+00 0.000000000000000000e+00 1.825996354612784645e+00 1.260732417021397100e-01 4.095155378863233886e-01 7.099360159793068892e-01 1.279668065140243449e+00 9.844468154723289288e+00 1.213452898555804360e+01 1.250097700564486836e+01 1.370557389177352725e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.090228500275735701e-01 3.993894512510524075e-01 1.000000000000000000e+00 1.917075465492430908e+00 5.296045481271725863e-02 4.072694309855646270e-18 4.600698066967978672e-01 4.072694309855645882e-14 2.796889380050354035e+00 3.340239286664616003e+00 2.685268405024565652e+00 4.563169737822363459e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.038723445501109399e+00 1.251034649592782433e+00 0.000000000000000000e+00 1.811775637200239375e+00 2.291856678963282712e-01 3.617561023808014697e-01 9.572668202300550488e-01 1.202723851978422021e+00 1.018286514407507504e+01 1.195904986894909605e+01 1.092961199297275243e+01 1.285890183229324535e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.843395150616730205e-01 6.396099813550951696e-01 1.000000000000000000e+00 2.031817945921546187e+00 7.654475853951010593e-03 8.718703307477432274e-02 1.747798586687222544e-01 5.903494933902712072e-01 3.721696898979097057e+00 6.333549273973543059e+00 4.062497572294551773e+00 6.805376003363862836e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.113488063509044057e-01 8.327915455249559340e-01 0.000000000000000000e+00 2.006091548896411503e+00 2.838832107526718593e-02 1.714605779442403832e-01 3.367767719890491507e-01 8.279564361743322332e-01 4.861008741721638771e+00 7.771011503075563098e+00 5.855170122446210712e+00 8.779736047825672074e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.567805179102034874e-01 5.248697244224685976e-01 1.000000000000000000e+00 2.006025613916085248e+00 5.263877172177061636e-02 0.000000000000000000e+00 4.586630492110798651e-01 0.000000000000000000e+00 3.221145135278519867e+00 4.843062708228402791e+00 3.700067081521789092e+00 6.065343058188785719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.497182693401712505e-01 5.026862096555078097e-01 0.000000000000000000e+00 1.535008892795852287e+00 4.601533642006006702e-02 1.577569338969141601e-16 4.288246227647776743e-01 1.577569338969141767e-12 3.196831272486552411e+00 4.589029024053933981e+00 3.702484270516432030e+00 5.797857802164056551e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.425734702186067571e+00 1.579444767561724472e+00 1.000000000000000000e+00 1.548546132221200633e+00 4.201537100907691280e-01 4.766814325727629642e-01 1.296189698499327303e+00 1.380643931948606351e+00 1.418779971292780751e+01 1.594391637065621303e+01 1.471429588158965451e+01 1.622882369487609466e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.762317936070940672e-01 1.041181344708970391e+00 0.000000000000000000e+00 1.955385576358035005e+00 8.188677040254421780e-02 2.593872793134684995e-01 5.721173424234736737e-01 1.018401811905172538e+00 6.371126283080005059e+00 9.474610624262819414e+00 8.424068868030829549e+00 1.094399841562391451e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.185404128962210368e-01 1.075570287008116077e+00 1.000000000000000000e+00 1.858716731386854892e+00 1.399887164247089477e-01 2.584058330999120523e-01 7.481014254050486478e-01 1.016473152718225137e+00 7.906683734350704817e+00 1.049698016799776568e+01 8.855753857775871651e+00 1.117835228889208743e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.618054169522092911e-01 1.044904195542686598e-01 0.000000000000000000e+00 1.198630375143892035e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.823359315384520023e-10 1.874165638918032784e+00 1.995799489474981100e-14 1.659529122567892756e+00 1.110888910908420124e+00 0.000000000000000000e+00 2.359072994729721415e-02 0.000000000000000000e+00 0.000000000000000000e+00
4.919082146034208236e-01 7.598243874707465428e-01 1.000000000000000000e+00 1.996144949479924158e+00 1.584308473955970895e-02 1.533136529061604747e-01 2.515395284003787979e-01 7.829059118743008083e-01 4.814052668387658329e+00 7.669043992707647917e+00 5.178049734438939566e+00 7.944703532130507284e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.228524029349248925e-01 3.129268707019288720e-01 0.000000000000000000e+00 1.020227286810459599e+00 6.526217888709396828e-03 0.000000000000000000e+00 1.613708783467816543e-01 0.000000000000000000e+00 2.171733406997449656e+00 2.476770469171522215e+00 2.457361682226482102e+00 3.602068657478374902e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.416128555317693660e-01 3.313412647061865779e-01 1.000000000000000000e+00 1.849715453564228396e+00 1.230112749618706217e-02 0.000000000000000000e+00 2.216218247404490860e-01 0.000000000000000000e+00 2.313718021234939748e+00 2.668295874295634640e+00 2.514052690400533585e+00 3.806192398366631924e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.854418905731989031e-01 2.716684115165264868e-01 0.000000000000000000e+00 9.015050943425175767e-01 4.223061946307772504e-16 6.558088567665096517e-18 4.223061946307773006e-12 6.558088567665096495e-14 1.940706393941250552e+00 2.027408051497447072e+00 1.875242285991517655e+00 3.138296962617478592e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.854418905720932043e-01 2.716684115148347289e-01 1.000000000000000000e+00 1.768456785186198754e+00 5.135344765801273109e-16 0.000000000000000000e+00 5.135343539297565485e-12 0.000000000000000000e+00 1.940706393925191175e+00 2.027408051475108497e+00 1.875449676789920694e+00 3.138296962596612172e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.710442583459826804e-01 7.536107683510745447e-01 0.000000000000000000e+00 2.013094859834135164e+00 4.581813905805257048e-02 1.412016654607867738e-01 4.279035008863005252e-01 7.513363119163186665e-01 4.365923272290810786e+00 7.278282171061488448e+00 5.199888341371614153e+00 7.931088343445941824e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.150495282924961060e+00 1.336386079353096390e+00 1.000000000000000000e+00 1.713212487990795285e+00 2.987508211243810052e-01 4.046288537796616791e-01 1.092962079188455782e+00 1.272009045371579772e+00 1.131069694947410476e+01 1.346096658537222091e+01 1.249658421259099406e+01 1.369357249299386226e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.078017396946120865e+00 1.290020426557083821e+00 0.000000000000000000e+00 1.791335358214560358e+00 2.705095093536705741e-01 3.652749255479714185e-01 1.040010593034353281e+00 1.208559588304100041e+00 1.052795509934795604e+01 1.261292301887953471e+01 1.139784138061472518e+01 1.328516496031156713e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.295987517338036188e+00 1.533405559075785574e+00 1.000000000000000000e+00 1.579923164819518000e+00 3.995343335862729939e-01 4.870735706389977548e-01 1.263974867593195661e+00 1.395613516312803171e+00 1.266569750402075556e+01 1.442777057588171807e+01 1.424894129740373039e+01 1.581690514068533560e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.300980638941156231e+00 1.484440323016532615e+00 0.000000000000000000e+00 1.667617062035320119e+00 4.516820169867677981e-01 4.539665236966012318e-01 1.343945865680346019e+00 1.347340773007883019e+00 1.270726213181968411e+01 1.441866028319281057e+01 1.361903258140070250e+01 1.525154118027951355e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.204014158771335552e+00 1.457424848805993767e+00 1.000000000000000000e+00 1.631036846704499776e+00 1.959607602302528562e-01 4.610896891922077190e-01 8.851496029869215798e-01 1.357872099247722453e+00 1.204247624686694706e+01 1.374321922295345288e+01 1.316799235664449874e+01 1.503682194595020327e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.351879226424945513e+00 1.530279412482342893e+00 0.000000000000000000e+00 1.633476407613034587e+00 4.178983865596851421e-01 4.637170180308766709e-01 1.292701234072527683e+00 1.361735858109372810e+00 1.333676755288978910e+01 1.543499259332417672e+01 1.417191692811268133e+01 1.573784277698460876e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.229164583431731517e+00 1.427365095792731742e+00 1.000000000000000000e+00 1.652084344832376317e+00 3.115581001186177312e-01 4.419363381462380058e-01 1.116147813559076551e+00 1.329365866207923963e+00 1.214194153367554918e+01 1.376299255027653778e+01 1.293031573723234473e+01 1.465781748018898512e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.690703688431424156e+00 1.967320054530901752e+00 0.000000000000000000e+00 1.128272772033076521e+00 1.000000000000000000e+00 9.999999999894070291e-01 1.999800009999999961e+00 1.999800009989406879e+00 1.618199613004865967e+01 1.781010847253841689e+01 1.650782848893032195e+01 1.999800009996993211e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.864080105048692218e-02
9.670117034657638166e-02 8.287409120054542999e-01 1.000000000000000000e+00 1.794301196307422464e+00 0.000000000000000000e+00 1.940821738621925918e-01 0.000000000000000000e+00 8.808958720698928380e-01 5.773558486516961602e-02 2.925445215982299896e+00 6.672756226211776109e+00 9.246181027878709102e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.966941119296411578e-01 7.998393432814727699e-01 0.000000000000000000e+00 2.015787084036306354e+00 1.375923248009831689e-17 1.645647931558640309e-01 1.375923162862035422e-13 8.111317526556093283e-01 3.847788422340495895e+00 6.800597343018780272e+00 5.651583463554597841e+00 8.545770243720953729e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.313685337510089424e-01 9.509548626745236710e-01 1.000000000000000000e+00 1.884357799096066488e+00 1.080167651642535053e-17 2.337522955324218554e-01 1.080167544843614990e-13 9.667587498041044780e-01 2.821336029283963320e+00 5.815839864002724902e+00 7.994537637437661992e+00 1.035252532010605542e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.053675685748641566e-01 1.129635084027376335e+00 0.000000000000000000e+00 1.944212775841847485e+00 1.237509209795615711e-01 2.831357391151905212e-01 7.033650271997559100e-01 1.064011481909754364e+00 6.466640293594450029e+00 9.490405003790398197e+00 1.013850107081258045e+01 1.195852639186598232e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.993972336612349738e-01 8.309003163774507650e-01 1.000000000000000000e+00 1.963657765593719295e+00 1.245329404288193275e-16 1.673357588195233669e-01 1.245329402027326546e-12 8.179386358405019708e-01 3.838437203569503797e+00 6.796729885138740102e+00 6.094362348590924405e+00 8.922714868143890143e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.829802399120969092e-01 9.722917428624637814e-01 0.000000000000000000e+00 1.985552456619789741e+00 7.610727768037352237e-02 2.053414521057269071e-01 5.515509861603681285e-01 9.060923999468732948e-01 5.324013371412861240e+00 8.466350623007064868e+00 7.990791248273400704e+00 1.033718267485088838e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.263423934299832574e-01 7.511916761857733160e-01 1.000000000000000000e+00 1.997605873574457513e+00 1.603527982839775485e-03 1.497936859359264572e-01 7.988891915256662868e-02 7.738638492763583177e-01 4.197192679670712856e+00 7.150127782119866993e+00 5.185869143672787729e+00 7.937905017806577312e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.697145981495585931e-01 6.362802103910276674e-01 0.000000000000000000e+00 1.990839871339432410e+00 3.739394998861935273e-04 8.431149629487051655e-02 3.847561998175260539e-02 5.805291084578797500e-01 3.694959273571853053e+00 6.328290555207654045e+00 4.060317013816446163e+00 6.794977789726844186e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.465195722666856382e+00 1.651512720643831811e+00 1.000000000000000000e+00 1.497386899844192154e+00 2.413861435408357625e-01 5.911365576597514826e-01 9.824214369571743211e-01 1.537508123301093432e+00 1.492959949137615006e+01 1.678476507360643311e+01 1.380788593244350970e+01 1.690057258956446518e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.135053707818214574e+00 1.342175925842113982e+00 0.000000000000000000e+00 1.760245502695373609e+00 3.077311832500391753e-01 4.274260375667751077e-01 1.109270588497455412e+00 1.307356572790806970e+00 1.109151524127871546e+01 1.332598539898295442e+01 1.251585300438393489e+01 1.374811717573388314e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.095462336878150422e+00 1.284253565965672195e+00 1.000000000000000000e+00 1.744618010420072363e+00 2.801376300076542925e-01 3.596146669441862564e-01 1.058360888463543148e+00 1.199157834775052889e+00 1.073363715995482082e+01 1.291390395504602751e+01 1.131062378479860975e+01 1.319929651248974523e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.131396694684434490e-01 1.074379528858224964e+00 0.000000000000000000e+00 1.975624919233213372e+00 1.042280249038252393e-01 2.645839540543311608e-01 6.454874840228496113e-01 1.028554533845142283e+00 5.454843762689570497e+00 1.125578211490612546e+01 9.309054460018922228e+00 1.143532286552724919e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.282033523081841597e-01 8.259900630631031859e-01 1.000000000000000000e+00 1.970358045227982968e+00 5.397648317568164156e-02 1.787245273226114872e-01 4.644645823352933078e-01 8.453165406949556537e-01 4.939261724775053430e+00 7.795036297077452048e+00 5.666685117409049788e+00 8.652019420422139007e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.715286313422139441e-01 1.071306390866138880e+00 0.000000000000000000e+00 1.921366123946762317e+00 1.105593171166180805e-01 2.579262313632152415e-01 6.648092544218563438e-01 1.015528785381725863e+00 7.417505399548175227e+00 1.052088577031927841e+01 8.894778344725294161e+00 1.119139702520528168e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.922991059370823708e-01 1.200804251908792475e+00 1.000000000000000000e+00 1.793018565248625684e+00 1.240077511962492246e-01 3.323108747593283563e-01 7.040947144474030139e-01 1.152728245434013310e+00 9.953627680509331555e+00 1.211700392236832080e+01 1.056303684457482994e+01 1.235105078457606353e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.930715615797956364e-01 1.165733279660081223e+00 0.000000000000000000e+00 1.912003220789818769e+00 1.204615613020992571e-01 3.500321525185682292e-01 6.939514884743950285e-01 1.183070944599621033e+00 7.523263310802889237e+00 1.053134897300149575e+01 1.032043346198134337e+01 1.215565444400177242e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.817499973684238768e-01 1.152424273227994345e+00 1.000000000000000000e+00 1.816830839871125924e+00 1.119277854853500953e-01 3.307853597568010673e-01 6.689126554019463322e-01 1.150079346334250685e+00 7.428049414956773511e+00 1.052099235294666357e+01 1.016316255054080742e+01 1.204167358974398638e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.229099319361872444e+00 1.434746177178356064e+00 0.000000000000000000e+00 1.712655975137590048e+00 3.082172441203260838e-01 4.670232162691453359e-01 1.110146349822385581e+00 1.366581952302073910e+00 1.213754252391674449e+01 1.376107807450593512e+01 1.289907602042378620e+01 1.470882043528009930e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.621554023047064641e-01 1.060973894407461815e+00 1.000000000000000000e+00 1.865046680656104572e+00 1.497543068131824417e-01 2.555757272230427257e-01 7.737620590865731396e-01 1.010889980611328953e+00 7.193632054258505271e+00 1.031079901411904665e+01 8.690345302989753051e+00 1.108041342065729218e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.710120764347776268e-01 1.200180596212611306e+00 0.000000000000000000e+00 1.882662387840283280e+00 1.840983029295894802e-01 3.486014151863789934e-01 8.579335861953406583e-01 1.180650082075427543e+00 8.267473920473033644e+00 1.108247738087461265e+01 1.059638954912334796e+01 1.248068503308144805e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.357999038542873516e-01 1.164574662388443871e+00 1.000000000000000000e+00 1.812935675650398260e+00 1.707682391366253105e-01 3.206898695552327094e-01 8.262823027312915514e-01 1.132389739982931465e+00 9.161942541825617070e+00 1.174931726745617055e+01 1.016102731747824350e+01 1.199925036896553898e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.555524551019635049e-01 2.424297476429210230e-01 0.000000000000000000e+00 7.519124772007321766e-01 1.046449058795340809e-02 0.000000000000000000e+00 2.043923711626923490e-01 0.000000000000000000e+00 2.630595071314601352e+00 1.541532927332333047e+00 1.620888251359101639e+00 2.675437880130032031e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.343606037087865301e+00 1.528064297304908559e+00 1.000000000000000000e+00 1.583634786969226660e+00 4.260189013993846974e-01 4.697586427907029516e-01 1.305203366160498701e+00 1.370578833863134838e+00 1.322253797714859758e+01 1.533289390362990723e+01 1.413938738388742955e+01 1.571181884939760209e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.168636740609304114e+00 1.399346596896263950e+00 0.000000000000000000e+00 1.740618119019330612e+00 3.172737698997133982e-01 4.829940357271431672e-01 1.126342067213644382e+00 1.389755531348799478e+00 1.141293113168782014e+01 1.356782805237282652e+01 1.266879165697663723e+01 1.432455306441429244e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.190895735853470860e+00 1.391896667234197915e+00 1.000000000000000000e+00 1.675825709693396171e+00 1.777065810545616353e-01 5.254272392127520286e-01 8.429051964991961521e-01 1.449527537682889333e+00 1.201644555312631546e+01 1.374230450383744007e+01 1.263101240925814750e+01 1.413410033209386363e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.797221039525295438e-01 8.830268327296104669e-01 0.000000000000000000e+00 1.988192567142211375e+00 9.262073621973630766e-02 1.949188021319469277e-01 6.084731396229514644e-01 8.827927831692039540e-01 5.344018876589709421e+00 8.463441207353357143e+00 6.677344631251755480e+00 9.251784950109156469e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.577808725783878430e-01 7.737895219317114659e-01 1.000000000000000000e+00 1.989503843691879270e+00 2.461371487876124614e-02 1.566659236793614407e-01 3.135753303649534973e-01 7.914214298674688841e-01 4.299136204142401496e+00 7.240433606890286811e+00 5.216896287163692136e+00 8.157205112378903777e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.338442501721781586e-01 9.659340002583410856e-01 0.000000000000000000e+00 1.970152747896933398e+00 1.156954769521349735e-01 2.262346288054179755e-01 6.800814605799780921e-01 9.510827200968353656e-01 5.825832059479288283e+00 8.989295883590305181e+00 7.677764299745542864e+00 1.013707718899388865e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.886443918040427103e-01 8.863281885657691150e-01 1.000000000000000000e+00 1.945760614762756191e+00 1.172333274176116658e-01 1.971854035721778975e-01 6.845870844495737240e-01 8.879112856235014117e-01 5.366391208488924924e+00 8.460202232043661397e+00 6.700602063815083831e+00 9.274972606651292750e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.422117243581078716e-01 5.863037389582980152e-01 0.000000000000000000e+00 1.888870637966157950e+00 1.025775355708546943e-02 2.999341750984792568e-02 2.023612362702414680e-01 3.461722138319274777e-01 3.238489987843351958e+00 5.720047904907435310e+00 3.938435811478339321e+00 6.468866882223729853e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.698169013366740754e-01 4.024834909260777138e-01 1.000000000000000000e+00 1.928774245033650914e+00 1.626300365796984337e-02 0.000000000000000000e+00 2.548539145646971926e-01 0.000000000000000000e+00 2.530535402017344282e+00 3.509838378756971355e+00 2.964497294522062898e+00 4.656297940275944569e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.379810674231888967e+00 1.565603042998628069e+00 0.000000000000000000e+00 1.614775307540654570e+00 4.183146494718304464e-01 4.576886186807313517e-01 1.293345362835104151e+00 1.352853951821225920e+00 1.363613435391328998e+01 1.578519652816643060e+01 1.467892493594255754e+01 1.615046326569287771e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.415373543833857717e-01 9.381437773742182795e-01 1.000000000000000000e+00 1.922922142354006603e+00 9.656514229400524341e-02 2.011192106873520846e-01 6.212986859381920413e-01 8.967263628309020129e-01 6.025907587954555389e+00 9.111214862382336577e+00 7.394830486660898039e+00 9.839410488499369833e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.194573319433854919e-01 4.180766758815049888e-01 0.000000000000000000e+00 1.253621492750032207e+00 5.990321172562140806e-02 0.000000000000000000e+00 4.893036232667656860e-01 0.000000000000000000e+00 2.868883906932558681e+00 3.545402022096913353e+00 3.064192905906926612e+00 4.782267709733741157e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.279600314263126926e+00 1.472515083522324852e+00 1.000000000000000000e+00 1.621664277935938481e+00 3.597284636227876531e-01 4.659199020010018621e-01 1.199347394060335636e+00 1.364967157573790280e+00 1.261723587444549288e+01 1.443014845178498717e+01 1.335142723085926342e+01 1.511258571024788466e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.245743233818476847e-01 1.082477617191607067e+00 0.000000000000000000e+00 1.938286309217698511e+00 1.121812955535448769e-01 2.732946232934642117e-01 6.696695561184029533e-01 1.045352516186245584e+00 6.809660622704186927e+00 1.005570857626667092e+01 9.110816773384190270e+00 1.136311419221377506e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.991535770505795777e-01 6.689083979289333071e-01 1.000000000000000000e+00 2.026072335760730869e+00 3.543475039790495475e-03 1.099806033313668330e-01 1.188546577400943077e-01 6.630671795972362670e-01 3.928319540740960569e+00 6.688239412192341860e+00 4.257251032663170953e+00 7.070233695322185596e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900720034406812031e-01 1.763119162239276116e-01 0.000000000000000000e+00 5.504508533430145789e-01 6.683365977741768622e-12 0.000000000000000000e+00 6.683365977741768691e-08 0.000000000000000000e+00 2.131022309172213358e+00 8.290221576004842552e-01 1.711106138004118593e+00 1.939910064302278858e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.199460854986400316e-01 1.025984138648801336e+00 1.000000000000000000e+00 1.882078842055045165e+00 1.148512494118310162e-01 2.458754569375931343e-01 6.775942521881915814e-01 9.915166860913188218e-01 6.821465595950706451e+00 1.005436349140790497e+01 8.218873579144696961e+00 1.072319140759396916e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.267695989398657463e+00 1.951540379803442304e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.146511559136773717e-01 9.999999999081495838e-01 1.121675998007763964e+00 1.999800009908149656e+00 1.193537220469726634e+01 1.542254218359766327e+01 1.475395896458101319e+01 1.999800009999534112e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.308526091868001506e-01
1.826197040013517903e+00 1.121515090621628463e+00 1.000000000000000000e+00 1.732107686536221491e+00 1.000000000000000000e+00 2.539990350256310370e-01 1.999800009999999961e+00 1.007767049312067398e+00 1.904780314096798222e+01 8.998256092261609496e+00 7.993520193966648257e+00 1.036281268907148423e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.470479459303539960e+00 1.732380295593169306e+00 0.000000000000000000e+00 1.561855363697741472e+00 3.464430997863812700e-01 1.000000000000000000e+00 1.176988364033553891e+00 1.999800009999999961e+00 1.466714464848682908e+01 1.776397349752895494e+01 1.574359076873115271e+01 1.739042110143749298e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.445303277652832730e+00 1.817881565661435772e+00 1.000000000000000000e+00 1.215759156525401785e+00 1.896933449205180089e-01 1.000000000000000000e+00 8.708766271771699596e-01 1.999800009999999961e+00 1.457381476593184111e+01 1.778545028892527924e+01 1.646450503206407845e+01 1.849415389624645556e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.072444230449342006e+00 1.463350111574628576e+00 0.000000000000000000e+00 1.791155748662114577e+00 2.784271340501693892e-01 4.632994614501608766e-01 1.055123921711323742e+00 1.361122707504733187e+00 1.020076225708730355e+01 1.194650973604176869e+01 1.361042113069385273e+01 1.529001195516438649e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
