# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
7.614466405979175789e+00 8.413782499760500855e+00 0.000000000000000000e+00 -3.655534152055059938e-01 1.378368825277853871e+00 1.690524344311133964e+00 1.408448159472316617e-06 4.723496015686587945e-01 7.483829152390375494e-01 1.375640068877366673e+00 1.724957866054250166e+00 1.519356819956192517e+01 1.681169858826024921e+01 1.400572183789341452e+01 1.703059930628471363e+01 0.000000000000000000e+00 3.498380666221690330e-06 0.000000000000000000e+00 0.000000000000000000e+00
7.002860918946708146e+00 8.515299653142356817e+00 1.000000000000000000e+00 -4.409290450492022728e-01 1.241477297997660045e+00 1.676664611903935231e+00 1.350562101933732371e-06 4.056996377139728827e-01 8.878745584715991290e-01 1.293523654624863850e+00 1.890301179484786154e+00 1.375532891864034113e+01 1.631810673961871672e+01 1.487589448831448458e+01 1.730118425389927239e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.877664459320169676e+00 8.159053369809358358e+00 0.000000000000000000e+00 -2.841640434229821821e-01 1.474732886723231884e+00 1.756939026430803574e+00 2.216411330094754492e-06 4.289577727729472767e-01 5.635985465710611209e-01 1.311437781455566887e+00 1.510111025952062924e+00 1.348429430067698753e+01 1.563533927013733837e+01 1.417432082052464892e+01 1.677455471259094111e+01 6.246257822707690940e-05 0.000000000000000000e+00 0.000000000000000000e+00 4.012499796010325680e-04
6.742147150338493766e+00 7.817669635068668299e+00 0.000000000000000000e+00 -2.637063629734386350e-01 1.532433454352911895e+00 1.740153819700210658e+00 2.270363961861680613e-06 4.328422250244602365e-01 4.792719682409556370e-01 1.315365235096815022e+00 1.387291624337142260e+00 1.321882546441560358e+01 1.553311130524343575e+01 1.459142481511208089e+01 1.611505477188248392e+01 1.051286428865741087e-05 7.376294682291171792e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.609412732207801788e+00 7.766555652621717876e+00 0.000000000000000000e+00 -2.459140415420602022e-01 1.554071061022814781e+00 1.754100855893064637e+00 2.254709849156548450e-06 4.129241393490756251e-01 4.842170051879908232e-01 1.284862903396537970e+00 1.389868048245995080e+00 1.293901546885517995e+01 1.554658478118779108e+01 1.451405405415930794e+01 1.604406680386284734e+01 5.553719118489673955e-06 1.600017843832783019e-05 2.228756859280758775e-05 0.000000000000000000e+00
6.469507734427589973e+00 7.773292390593894652e+00 0.000000000000000000e+00 -2.269700860834138467e-01 1.533465543474696879e+00 1.812594284358475250e+00 2.297800454007311166e-06 3.795118760650352807e-01 4.822639914041369491e-01 1.231240694175343542e+00 1.390214990861219579e+00 1.264907134707084602e+01 1.458261451625360117e+01 1.445129576921925896e+01 1.607882152057016967e+01 2.551672473922813483e-05 3.796010104049871744e-05 5.596877174321045792e-05 0.000000000000000000e+00
6.324535673535423008e+00 7.291307258126800583e+00 0.000000000000000000e+00 -2.085448871309407703e-01 1.591105492476628358e+00 1.791804733261489924e+00 2.367482690136384889e-06 3.613718208548222233e-01 4.615431023769477337e-01 1.203019640761326725e+00 1.358196888360470478e+00 1.244659931760922689e+01 1.419744520715663860e+01 1.306558972095266924e+01 1.496396847402241548e+01 1.146744849220926863e-06 3.732115292332204428e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.223299658804613443e+00 7.098722603578319301e+00 0.000000000000000000e+00 -1.969786051423521034e-01 1.564903641307020532e+00 1.841139148408275084e+00 2.411992256864602758e-06 3.628082617754809225e-01 4.711589274578027453e-01 1.208601631898407858e+00 1.370780591311835828e+00 1.227219432999549653e+01 1.384590854240455826e+01 1.273928133472961122e+01 1.449530522115581022e+01 3.741074986540749559e-05 9.220038456937374664e-05 1.124443358212629889e-05 0.000000000000000000e+00
6.136097164997748266e+00 6.922954271202279131e+00 0.000000000000000000e+00 -1.848503839275579264e-01 1.620479411544535786e+00 1.809819820600348184e+00 2.472505272059401684e-06 3.244426565558491959e-01 4.963019191007259079e-01 1.137546831334432129e+00 1.408741433098974039e+00 1.215808235086829114e+01 1.377636019654205946e+01 1.259070527834003350e+01 1.403815985237139330e+01 1.729312006339689053e-06 1.871157813945512364e-05 2.079651382363304926e-06 0.000000000000000000e+00
6.079041175434145572e+00 6.888180098271029728e+00 0.000000000000000000e+00 -1.770881717139651812e-01 1.603348062377097261e+00 1.842475594194972199e+00 2.493485153601012826e-06 2.706912029066896874e-01 4.970750117487064412e-01 1.033315754466076486e+00 1.407921058820538640e+00 1.212697299230446646e+01 1.371575778782588628e+01 1.258023047225496605e+01 1.398284827045129219e+01 0.000000000000000000e+00 5.319851379216551180e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.290115236127483023e+00 6.991424135225646097e+00 1.000000000000000000e+00 -2.264546357820627076e-01 1.498454170888261494e+00 1.848636557547612913e+00 1.813720004120391154e-06 4.865205971124404449e-01 5.006363044378001614e-01 1.359712488147783782e+00 1.411258660832694689e+00 1.224399359673514276e+01 1.367621044657595064e+01 1.258879739766011951e+01 1.418943168819675726e+01 0.000000000000000000e+00 1.168009884230908997e-04 5.325534815609886310e-04 0.000000000000000000e+00
6.294398698830059757e+00 7.094715844098378632e+00 1.000000000000000000e+00 -2.414507434790689189e-01 1.519532906693693342e+00 1.797565606348168643e+00 1.755385012440733910e-06 4.520625556754619412e-01 4.801092927754941342e-01 1.318596269801687315e+00 1.388337482520345834e+00 1.227690568143607663e+01 1.385162383931827534e+01 1.263618421944948444e+01 1.444717737517475342e+01 0.000000000000000000e+00 3.815276197315105566e-05 2.448578442580978567e-04 0.000000000000000000e+00
6.138452840718038317e+00 6.925811919659137672e+00 0.000000000000000000e+00 -1.852503215147693894e-01 1.618142994008718194e+00 1.811356362961742850e+00 2.470557836295146990e-06 3.262779934384392733e-01 4.958652501645268718e-01 1.141118002721580593e+00 1.408110935158348509e+00 1.216065559879942271e+01 1.377892378782037675e+01 1.259222371027683884e+01 1.404499946843249170e+01 3.591151590110489906e-06 2.257991410420679963e-05 2.776035355481968741e-06 0.000000000000000000e+00
6.080327799399711353e+00 6.889461893910188373e+00 0.000000000000000000e+00 -1.772394409414641547e-01 1.603851265026584816e+00 1.841669853090486697e+00 2.493227934557082997e-06 2.717994276842083390e-01 4.973174519405080818e-01 1.035529080036566407e+00 1.408320816946605492e+00 1.212752777086582157e+01 1.371735507233196572e+01 1.258060638557939370e+01 1.398500293924499260e+01 0.000000000000000000e+00 5.066903487701240980e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.063763885432910783e+00 6.858677536165982858e+00 0.000000000000000000e+00 -1.754351309048363117e-01 1.596873711009999086e+00 1.852256027180328113e+00 2.494940215461785751e-06 2.586072294002449423e-01 4.877420523091757776e-01 1.008714179146225076e+00 1.394117534700330507e+00 1.212368181271644652e+01 1.368377037673127816e+01 1.257021277813436022e+01 1.392910826276213143e+01 0.000000000000000000e+00 1.220291376452637681e-05 1.570617809832721225e-06 0.000000000000000000e+00
6.061840906358224146e+00 6.841885188365639081e+00 0.000000000000000000e+00 -1.753792078749667471e-01 1.595234187811835680e+00 1.854007396438230648e+00 2.492907286335896687e-06 2.575870572055865559e-01 4.802698083205595436e-01 1.006450155074433583e+00 1.383281153851305456e+00 1.212703934293575614e+01 1.366540744154588793e+01 1.256390826845464304e+01 1.389780032330108739e+01 0.000000000000000000e+00 1.661055838602819632e-05 2.603720004374592154e-06 0.000000000000000000e+00
6.281954134227321518e+00 6.948900161650543694e+00 1.000000000000000000e+00 -2.204589882085887798e-01 1.500035199974348199e+00 1.859046823608474064e+00 1.862172279456695032e-06 4.841505273659743036e-01 5.023190996157766985e-01 1.360988077511988026e+00 1.410782114808629251e+00 1.224077173096682358e+01 1.361427519060368319e+01 1.257180429421617163e+01 1.409186984667255871e+01 5.399865561464449628e-07 1.409969759377831461e-04 6.107349524720358507e-04 0.000000000000000000e+00
6.285902147108085813e+00 7.045934923336279354e+00 1.000000000000000000e+00 -2.343492559830682165e-01 1.508557705513013936e+00 1.822743782520849454e+00 1.765923284276369144e-06 4.648820473055521041e-01 4.895947985723516638e-01 1.333102127658398750e+00 1.400180428064494054e+00 1.225014137101137734e+01 1.376523290696352397e+01 1.260971534880032330e+01 1.432521431197722528e+01 0.000000000000000000e+00 7.181285686807029577e-05 3.630078976559033199e-04 0.000000000000000000e+00
6.125070685505688672e+00 6.882616453481761987e+00 0.000000000000000000e+00 -1.832059947516242460e-01 1.632074298283317404e+00 1.801513712213433926e+00 2.479118086136883356e-06 3.149601377220170306e-01 4.961601287865431420e-01 1.118935439392451325e+00 1.407829067739783557e+00 1.215314805606665338e+01 1.373788924014959179e+01 1.257056996258352299e+01 1.394742337096830376e+01 0.000000000000000000e+00 2.792488180247681594e-06 0.000000000000000000e+00 0.000000000000000000e+00
6.076574028033327579e+00 6.868944620074795004e+00 0.000000000000000000e+00 -1.768411208207187890e-01 1.600925851957478496e+00 1.845391906401083748e+00 2.492961119330530666e-06 2.689153502776105986e-01 4.915208247016087939e-01 1.029600532701424598e+00 1.399808108043268495e+00 1.213008642268617443e+01 1.369730587882912332e+01 1.257267434968364128e+01 1.394422015299421069e+01 0.000000000000000000e+00 8.401201491780870923e-06 4.692334046821505594e-07 0.000000000000000000e+00
6.065043211343088103e+00 6.848652939414561658e+00 0.000000000000000000e+00 -1.756628573929965853e-01 1.596234935341178884e+00 1.852439349872827767e+00 2.493219062124513863e-06 2.598777839043621141e-01 4.833341921001521047e-01 1.011206889599568282e+00 1.387758895453786501e+00 1.212758330266035323e+01 1.367338085248726465e+01 1.256620440294044627e+01 1.390942334755927234e+01 0.000000000000000000e+00 1.445626300289200555e-05 2.010572382084237686e-06 0.000000000000000000e+00
6.063791651330176613e+00 6.836690426243632324e+00 0.000000000000000000e+00 -1.756655795312538348e-01 1.595182592742468319e+00 1.853486248195023833e+00 2.491309121102835438e-06 2.592112775190347218e-01 4.776453592384826696e-01 1.009741298794528896e+00 1.379480553140155719e+00 1.213020217065975537e+01 1.365959618530167852e+01 1.256171443019196410e+01 1.388761568930626566e+01 0.000000000000000000e+00 1.774273334531438275e-05 2.791391558823642288e-06 0.000000000000000000e+00
6.065101085329877684e+00 6.829798092650838370e+00 0.000000000000000000e+00 -1.759189557058149500e-01 1.595011712312219609e+00 1.853150376276150313e+00 2.489313625072982703e-06 2.603684749678727428e-01 4.740699390692425519e-01 1.012070121157084834e+00 1.374275448110637177e+00 1.213341436499327131e+01 1.365139063951680853e+01 1.255890870586611108e+01 1.387474959380498873e+01 0.000000000000000000e+00 1.943979144649580850e-05 3.142468316166332529e-06 0.000000000000000000e+00
6.066707182496635653e+00 6.825695319758404267e+00 0.000000000000000000e+00 -1.761736844180650241e-01 1.595075459868245060e+00 1.852577171295624714e+00 2.487723961954654743e-06 2.616603804088888374e-01 4.718348687866854574e-01 1.014706852521408020e+00 1.371014404261994502e+00 1.213605907620416957e+01 1.364636992622612688e+01 1.255715315785942821e+01 1.386698981883644421e+01 0.000000000000000000e+00 2.035584005657979027e-05 3.300457318210359746e-06 0.000000000000000000e+00
6.068029538102084786e+00 6.823184963113062551e+00 0.000000000000000000e+00 -1.763731408486275409e-01 1.595183700020071260e+00 1.852070018282673480e+00 2.486574656216404649e-06 2.626943137262162664e-01 4.704270489133642319e-01 1.016825873427811944e+00 1.368956416096176021e+00 1.213798830661753847e+01 1.364324099937356571e+01 1.255604374849444937e+01 1.386220425333595507e+01 0.000000000000000000e+00 2.087877448758148155e-05 3.374819680755503935e-06 0.000000000000000000e+00
6.068994153308769235e+00 6.821620499686782857e+00 0.000000000000000000e+00 -1.765158188060382827e-01 1.595280512156132646e+00 1.851687850231790611e+00 2.485781912461201409e-06 2.634384948861098752e-01 4.695339491788421138e-01 1.018353827732222605e+00 1.367649089474530788e+00 1.213932198647017202e+01 1.364126808959841064e+01 1.255533750478659805e+01 1.385920705669139252e+01 0.000000000000000000e+00 2.119064411097727798e-05 3.411949275511773938e-06 0.000000000000000000e+00
6.069660993235086011e+00 6.820634044799205320e+00 0.000000000000000000e+00 -1.766135520152147809e-01 1.595353989355582591e+00 1.851418906613987669e+00 2.485249221397959454e-06 2.639491762580197243e-01 4.689645051821672572e-01 1.019403321014825448e+00 1.366814776882398386e+00 1.214021843223175168e+01 1.364001486125004625e+01 1.255488588340165101e+01 1.385731113066939990e+01 0.000000000000000000e+00 2.138210805453225391e-05 3.431602404513856067e-06 0.000000000000000000e+00
6.070109216115875839e+00 6.820007430625023126e+00 0.000000000000000000e+00 -1.766789273521336412e-01 1.595405920785745169e+00 1.851236224509987371e+00 2.484896841438615682e-06 2.642909503253897952e-01 4.686002120696350914e-01 1.020106047788718051e+00 1.366280720997872011e+00 1.214081137528990340e+01 1.363921506196298772e+01 1.255459632137536907e+01 1.385610423639817768e+01 0.000000000000000000e+00 2.150178244539132188e-05 3.442545135904020907e-06 0.000000000000000000e+00
6.070405687644952586e+00 6.819607530981492971e+00 0.000000000000000000e+00 -1.767220488180987203e-01 1.595441285176713020e+00 1.851114617187089362e+00 2.484666018728717991e-06 2.645164132280692360e-01 4.683666632027755905e-01 1.020569759624173178e+00 1.365938204764638675e+00 1.214119976577977766e+01 1.363870312912939653e+01 1.255441038251980501e+01 1.385533289949415270e+01 0.000000000000000000e+00 2.157740527651029876e-05 3.448889810840793504e-06 0.000000000000000000e+00
6.070599882889888832e+00 6.819351564564697377e+00 0.000000000000000000e+00 -1.767502459805412318e-01 1.595464860974410870e+00 1.851034647064506489e+00 2.484515654213829577e-06 2.646638509738414857e-01 4.682167335294585842e-01 1.020873048906982827e+00 1.365718267133862351e+00 1.214145261443245261e+01 1.363837484159958180e+01 1.255429088035199570e+01 1.385483869979518090e+01 0.000000000000000000e+00 2.162551018465195827e-05 3.452683095285587509e-06 0.000000000000000000e+00
6.070726307216227191e+00 6.819187420799790900e+00 0.000000000000000000e+00 -1.767685825260203458e-01 1.595480377458645016e+00 1.850982457489314115e+00 2.484418170964705240e-06 2.647597340849536796e-01 4.681204039659699334e-01 1.021070307890870499e+00 1.365576934744835658e+00 1.214161657305306186e+01 1.363816407257766627e+01 1.255421403934121649e+01 1.385452156941432733e+01 0.000000000000000000e+00 2.165623598152202327e-05 3.455002262316378142e-06 0.000000000000000000e+00
6.070808286526531816e+00 6.819082036288833137e+00 0.000000000000000000e+00 -1.767804640100159030e-01 1.595490508268896601e+00 1.850948563711071415e+00 2.484355140262405505e-06 2.648218669870634479e-01 4.680584806809009457e-01 1.021198141573807172e+00 1.365486072931824557e+00 1.214172261548354292e+01 1.363802865305587986e+01 1.255416461667682881e+01 1.385431786789226649e+01 0.000000000000000000e+00 2.167591154129519575e-05 3.456442852943372008e-06 0.000000000000000000e+00
6.070861307741772350e+00 6.819014326527939041e+00 0.000000000000000000e+00 -1.767881446447754357e-01 1.595497089086573395e+00 1.850926621623875556e+00 2.484314465746058083e-06 2.648620347104366224e-01 4.680186623266642254e-01 1.021280787084752451e+00 1.365427642384992257e+00 1.214179108150436548e+01 1.363794160514279596e+01 1.255413282452426316e+01 1.385418694635578518e+01 0.000000000000000000e+00 2.168853136608664937e-05 3.457347654115704898e-06 0.000000000000000000e+00
6.070895540752182740e+00 6.818970802571397982e+00 0.000000000000000000e+00 -1.767931018912407559e-01 1.595501349807846969e+00 1.850912446409671341e+00 2.484288241300569739e-06 2.648879615447217728e-01 4.679930532847096925e-01 1.021334133262964183e+00 1.365390061341175798e+00 1.214183523522100039e+01 1.363788563421200450e+01 1.255411237217634657e+01 1.385410277043922811e+01 0.000000000000000000e+00 2.169663403963190717e-05 3.457920284541147600e-06 0.000000000000000000e+00
6.277056186088174172e+00 6.927051385219614055e+00 1.000000000000000000e+00 -2.174428620293951120e-01 1.504352549321849031e+00 1.860761726619360568e+00 1.892452083273104407e-06 4.803295265682222537e-01 4.994756732724897619e-01 1.358735468179903538e+00 1.406473243709251530e+00 1.224111388496020858e+01 1.358556368982194584e+01 1.256329865895779108e+01 1.404335455939218136e+01 3.671894384459824866e-06 1.469571781817325751e-04 6.309517286853350915e-04 0.000000000000000000e+00
6.281649329478895538e+00 7.021677279696090679e+00 1.000000000000000000e+00 -2.308161917226438931e-01 1.503349026414613654e+00 1.835018590140098382e+00 1.780683720704333918e-06 4.681190744879564214e-01 4.950631287204317332e-01 1.337343049404113859e+00 1.406062662218248160e+00 1.224218425477755545e+01 1.372631800446516515e+01 1.260072877221060139e+01 1.426623589809901560e+01 0.000000000000000000e+00 9.024784699397554461e-05 4.211971493414447005e-04 0.000000000000000000e+00
6.121092127388777726e+00 6.863159002232581685e+00 0.000000000000000000e+00 -1.830203653491795368e-01 1.618243889178782480e+00 1.815715380122858269e+00 2.474759549262213149e-06 3.097727110327823108e-01 4.881608442677316528e-01 1.109307532927052309e+00 1.395736769349062989e+00 1.215992767109674588e+01 1.371195355856042752e+01 1.256396287738895801e+01 1.391361755015778634e+01 0.000000000000000000e+00 1.275983080959586105e-05 1.418587187217605159e-06 0.000000000000000000e+00
6.079963835548373829e+00 6.855976779280212874e+00 0.000000000000000000e+00 -1.773511839394570355e-01 1.600206644211068063e+00 1.845090987910017688e+00 2.490120798546067261e-06 2.718810731418951909e-01 4.861610029667291499e-01 1.035493613816422798e+00 1.392080131670562659e+00 1.213641046338118556e+01 1.368480116261015134e+01 1.256727847538168241e+01 1.391776234324882466e+01 0.000000000000000000e+00 1.122304456751166417e-05 9.414742768032170700e-07 0.000000000000000000e+00
6.068205231690592782e+00 6.842400581305074780e+00 0.000000000000000000e+00 -1.760953760523875644e-01 1.596248893333843233e+00 1.851560354561381461e+00 2.491164234721284587e-06 2.624802860949966288e-01 4.802793728480966307e-01 1.016476336523941315e+00 1.383348963571888524e+00 1.213199754315266610e+01 1.366682108931708584e+01 1.256348681494963060e+01 1.389670874179026505e+01 0.000000000000000000e+00 1.573577801863676026e-05 2.179197024904836206e-06 0.000000000000000000e+00
6.065998771576333048e+00 6.833410544658542918e+00 0.000000000000000000e+00 -1.759647629585250339e-01 1.595306280933696863e+00 1.852764193149252892e+00 2.489892828929632535e-06 2.609620787609727155e-01 4.758968490038420485e-01 1.013316207900650578e+00 1.376944473067633901e+00 1.213303939511936846e+01 1.365589064743876335e+01 1.256023930415315526e+01 1.388099529383950603e+01 0.000000000000000000e+00 1.836882161376793081e-05 2.851481360575099661e-06 0.000000000000000000e+00
6.066519697559684232e+00 6.827945323719381676e+00 0.000000000000000000e+00 -1.761128100192521639e-01 1.595126892369798322e+00 1.852647487591697173e+00 2.488378488225845738e-06 2.614723908994108781e-01 4.730366541376312961e-01 1.014332596125806285e+00 1.372770568754521525e+00 1.213519159305414696e+01 1.364919623877559296e+01 1.255805695503181596e+01 1.387104030287355272e+01 0.000000000000000000e+00 1.977751325802277712e-05 3.166169034300434935e-06 0.000000000000000000e+00
6.067595796527073482e+00 6.824598119387796480e+00 0.000000000000000000e+00 -1.762965198463550820e-01 1.595161284998322104e+00 1.852245675308967554e+00 2.487119507135891201e-06 2.623444360746198245e-01 4.712079409000270447e-01 1.016111329289366427e+00 1.370098777955089941e+00 1.213716619897954097e+01 1.364503176328833511e+01 1.255664215105233517e+01 1.386480987565873413e+01 0.000000000000000000e+00 2.055228181764873506e-05 3.311679113086883059e-06 0.000000000000000000e+00
6.068583099489770483e+00 6.822515881644166669e+00 0.000000000000000000e+00 -1.764504842757979031e-01 1.595242674637191271e+00 1.851856356811212745e+00 2.486187564898199886e-06 2.631176962373638073e-01 4.700395682561352984e-01 1.017695951690174461e+00 1.368389486459726800e+00 1.213867931069468753e+01 1.364240973183762762e+01 1.255572985682963250e+01 1.386088338863729774e+01 0.000000000000000000e+00 2.099837145491632997e-05 3.381133848395531860e-06 0.000000000000000000e+00
6.069339655347343765e+00 6.821204865918812921e+00 0.000000000000000000e+00 -1.765645175628842711e-01 1.595319569981051844e+00 1.851551394893179436e+00 2.485534930503657688e-06 2.637016925725443328e-01 4.692914120446427528e-01 1.018894993780427249e+00 1.367293828865592253e+00 1.213975515655674364e+01 1.364074551994361784e+01 1.255514177821911304e+01 1.385839068776667915e+01 0.000000000000000000e+00 2.126530251372808796e-05 3.415898387597261520e-06 0.000000000000000000e+00
6.069877578278372710e+00 6.820372759971808918e+00 0.000000000000000000e+00 -1.766442885102597060e-01 1.595379395776629572e+00 1.851332027202850838e+00 2.485091728839407317e-06 2.641137565567576728e-01 4.688113770160037830e-01 1.019741818984372328e+00 1.366590320551630100e+00 1.214049127387475480e+01 1.363968379255775965e+01 1.255476262947639121e+01 1.385679992102132019e+01 0.000000000000000000e+00 2.142934507727040923e-05 3.434190655370640193e-06 0.000000000000000000e+00
6.070245636937377398e+00 6.819841896278879823e+00 0.000000000000000000e+00 -1.766983873311236408e-01 1.595422302271589654e+00 1.851180923066162887e+00 2.484796340171652683e-06 2.643944542250772911e-01 4.685029619461582029e-01 1.020318965949097878e+00 1.366138107284856185e+00 1.214098398701834114e+01 1.363900424396071998e+01 1.255451818974146683e+01 1.385578131212141706e+01 0.000000000000000000e+00 2.153188972942720949e-05 3.444266532588744580e-06 0.000000000000000000e+00
6.070491993509170570e+00 6.819502121980359988e+00 0.000000000000000000e+00 -1.767344073224275114e-01 1.595451804319689915e+00 1.851079381035454885e+00 2.484601802798136567e-06 2.645818317653872431e-01 4.683046516528568959e-01 1.020704346956634145e+00 1.365847241338475238e+00 1.214130937641548869e+01 1.363856843077156533e+01 1.255436063041011252e+01 1.385512771498380680e+01 0.000000000000000000e+00 2.159667319636175169e-05 3.450035639459251316e-06 0.000000000000000000e+00
6.070654688207744343e+00 6.819284215385782666e+00 0.000000000000000000e+00 -1.767581159849598293e-01 1.595471604532057386e+00 1.851012163498022778e+00 2.484474587603468546e-06 2.647053683563455051e-01 4.681770829299444214e-01 1.020958469450091721e+00 1.365660094037637329e+00 1.214152243071662518e+01 1.363828858549333667e+01 1.255425910122165334e+01 1.385470781117558836e+01 0.000000000000000000e+00 2.163786976353336783e-05 3.453442670611246328e-06 0.000000000000000000e+00
6.070761215358312590e+00 6.819144292746668334e+00 0.000000000000000000e+00 -1.767736056940489853e-01 1.595484698859167549e+00 1.850968089752734302e+00 2.484391944216702671e-06 2.647861692543674317e-01 4.680950033081540673e-01 1.021124699536903213e+00 1.365539664077859205e+00 1.214166114971168042e+01 1.363810875465364170e+01 1.255419369691209042e+01 1.385443785154471996e+01 0.000000000000000000e+00 2.166417463753133555e-05 3.455503115664292116e-06 0.000000000000000000e+00
6.070830574855840212e+00 6.819054377326820848e+00 0.000000000000000000e+00 -1.767836760725287615e-01 1.595493278080385657e+00 1.850939369774556642e+00 2.484338304924534039e-06 2.648387419801974674e-01 4.680421876740701315e-01 1.021232863554295323e+00 1.365462164275366597e+00 1.214175113035041065e+01 1.363799314102488225e+01 1.255415157572610596e+01 1.385426422393429213e+01 0.000000000000000000e+00 2.168101444604643489e-05 3.456771434688629333e-06 0.000000000000000000e+00
6.070875565175206212e+00 6.818996570512441124e+00 0.000000000000000000e+00 -1.767902015978932706e-01 1.595498865226542273e+00 1.850920731577671008e+00 2.484303657788275233e-06 2.648728280629430998e-01 4.680082020514221841e-01 1.021302995814429959e+00 1.365412292070071754e+00 1.214180934810578627e+01 1.363791879247964189e+01 1.255412445568693336e+01 1.385415253049960960e+01 0.000000000000000000e+00 2.169181285824937862e-05 3.457562279539425528e-06 0.000000000000000000e+00
6.070904674052893135e+00 6.818959396239820947e+00 0.000000000000000000e+00 -1.767944206228784232e-01 1.595502489365117960e+00 1.850908669389125016e+00 2.484281312131562907e-06 2.648948753095950459e-01 4.679863335737721730e-01 1.021348359360621627e+00 1.365380199961478969e+00 1.214184694950361987e+01 1.363787097292515327e+01 1.255410699771784344e+01 1.385408067200381055e+01 0.000000000000000000e+00 2.169874473289374971e-05 3.458059976758152988e-06 0.000000000000000000e+00
6.070923474751809934e+00 6.818935486462576634e+00 0.000000000000000000e+00 -1.767971442167257656e-01 1.595504833960783797e+00 1.850900877605764494e+00 2.484266849170642836e-06 2.649091122795870779e-01 4.679722625301631633e-01 1.021377653312877332e+00 1.365359550125333943e+00 1.214187120609061310e+01 1.363784021347736086e+01 1.255409576130097449e+01 1.385403443986484717e+01 0.000000000000000000e+00 2.170319768601642002e-05 3.458375248527324805e-06 0.000000000000000000e+00
6.070935603045306550e+00 6.818920106738679543e+00 0.000000000000000000e+00 -1.767989005758914267e-01 1.595506348066997315e+00 1.850895850781219654e+00 2.484257532572223887e-06 2.649182953227000592e-01 4.679632090165206093e-01 1.021396548539369453e+00 1.365346263511199032e+00 1.214188684090141912e+01 1.363782042675920003e+01 1.255408853014842485e+01 1.385400469503560217e+01 0.000000000000000000e+00 2.170605954028048372e-05 3.458575884029750327e-06 0.000000000000000000e+00
6.070943420450709560e+00 6.818910213379600016e+00 0.000000000000000000e+00 -1.768000323667506812e-01 1.595507324674056981e+00 1.850892610592441478e+00 2.484251585107119710e-06 2.649242138243464439e-01 4.679573840675529395e-01 1.021408726669701617e+00 1.365337714936244229e+00 1.214189691259993431e+01 1.363780769815442717e+01 1.255408387702024875e+01 1.385398555802848009e+01 0.000000000000000000e+00 2.170789938575378301e-05 3.458703980600375318e-06 0.000000000000000000e+00
6.070948456299967155e+00 6.818903849077213586e+00 0.000000000000000000e+00 -1.768007613166964198e-01 1.595507954072743040e+00 1.850890523293863943e+00 2.484247713754709363e-06 2.649280262077698400e-01 4.679536364670486281e-01 1.021416571212353075e+00 1.365332214998569382e+00 1.214190339798736495e+01 1.363779950985735567e+01 1.255408088303056680e+01 1.385397324601565039e+01 0.000000000000000000e+00 2.170908243999652553e-05 3.458785949449622016e-06 0.000000000000000000e+00
6.070951698993682477e+00 6.818899754928677837e+00 0.000000000000000000e+00 -1.768012306428485836e-01 1.595508359475775517e+00 1.850889179238527138e+00 2.484245251445681426e-06 2.649304809888255452e-01 4.679512254352055645e-01 1.021421622304921284e+00 1.365328676579365741e+00 1.214190757287709488e+01 1.363779424230603965e+01 1.255407895669887886e+01 1.385396532508696765e+01 0.000000000000000000e+00 2.170984327067014845e-05 3.458838484291359085e-06 0.000000000000000000e+00
6.070953786438548327e+00 6.818897121153019825e+00 0.000000000000000000e+00 -1.768015327378638091e-01 1.595508620499457519e+00 1.850888314024814685e+00 2.484243621991183577e-06 2.649320611827837291e-01 4.679496743227601896e-01 1.021424873806297207e+00 1.365326400167473420e+00 1.214191025987143924e+01 1.363779085367214527e+01 1.255407771735004197e+01 1.385396022924670412e+01 0.000000000000000000e+00 2.171033261168840584e-05 3.458872191759073720e-06 0.000000000000000000e+00
6.070955129935719619e+00 6.818895426836072637e+00 0.000000000000000000e+00 -1.768017271559276793e-01 1.595508788517715937e+00 1.850887757170428527e+00 2.484242627781355299e-06 2.649330781909146615e-01 4.679486764471075255e-01 1.021426966465891040e+00 1.365324935682976637e+00 1.214191198899841062e+01 1.363778867375319237e+01 1.255407692001254638e+01 1.385395695094322122e+01 0.000000000000000000e+00 2.171064735977363636e-05 3.458893836067800875e-06 0.000000000000000000e+00
6.070955994499205310e+00 6.818894336876595297e+00 0.000000000000000000e+00 -1.768018522613477028e-01 1.595508896649374231e+00 1.850887398827930186e+00 2.484241968199024004e-06 2.649337326450488805e-01 4.679480344929957680e-01 1.021428313113375230e+00 1.365323993548776427e+00 1.214191310161028525e+01 1.363778727140729075e+01 1.255407640705576355e+01 1.385395484193937854e+01 0.000000000000000000e+00 2.171084981725567299e-05 3.458907741817892955e-06 0.000000000000000000e+00
