# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
2.214795750084778945e+02 2.243325117720072228e+02 0.000000000000000000e+00 -2.730142057013251744e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.932745354145082220e-06 7.808254237244103280e-01 1.380671872937456301e+00 1.751594000883489155e+00 2.331355239689180792e+00 2.211580843200352149e+02 2.238284517712290551e+02 2.113383391847108044e+02 2.245196433488838466e+02 9.036306239909487614e-02 5.438234604548707052e-02 1.488803410572717145e-01 6.605014619355475958e-02
2.211580843200352149e+02 2.238284517712290835e+02 0.000000000000000000e+00 -2.420988468953577666e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.974040304873675428e-06 7.795645472438765822e-01 1.332593418517358907e+00 1.752140327149585897e+00 2.293210836662797902e+00 2.208860501307579227e+02 2.234851818063729070e+02 2.106680522680621266e+02 2.240374028277171874e+02 8.153448740310755005e-02 4.906912623496799408e-02 1.342392097312491983e-01 5.958523842267321458e-02
2.208860501307579227e+02 2.234851818063728786e+02 0.000000000000000000e+00 -2.084586884828754094e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.010550445683171612e-06 7.790489917684368937e-01 1.299352640432189121e+00 1.753077842437157141e+00 2.266590108727317254e+00 2.206399749242946484e+02 2.232448796363546819e+02 2.102228298747093902e+02 2.237148767750395280e+02 7.346226185884253967e-02 4.421109396353088694e-02 1.208866058749171191e-01 5.367770688229250853e-02
2.206399749242946484e+02 2.232448796363546535e+02 0.000000000000000000e+00 -1.716680324335717600e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.045339108933720282e-06 7.789264049021520364e-01 1.275561564722626828e+00 1.754193042334683650e+00 2.247330656180300590e+00 2.204032513145596397e+02 2.230703035963185528e+02 2.099215797220306285e+02 2.234963734938083633e+02 6.579905641864515486e-02 3.959921901202072270e-02 1.082431163994988510e-01 4.807383130771542001e-02
2.204032513145596397e+02 2.230703035963185528e+02 0.000000000000000000e+00 -1.311272031092647339e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.080503979780400376e-06 7.790326892599388486e-01 1.257693372675446009e+00 1.755428689195376091e+00 2.232672774850736896e+00 2.201636718289288694e+02 2.229371122083599062e+02 2.097129617006185072e+02 2.233456835855593283e+02 5.819675425567662208e-02 3.502399726156694981e-02 9.572793584487376828e-02 4.251840470406359485e-02
2.201636718289288979e+02 2.229371122083599062e+02 0.000000000000000000e+00 -8.614851492617425777e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.117673826999967657e-06 7.792978386976254779e-01 1.243442216567995695e+00 1.756793451513366744e+00 2.220801709284276448e+00 2.199117256690937268e+02 2.228290495577809907e+02 2.095639151611449904e+02 2.232391158306153329e+02 5.033466998727122166e-02 3.029243354767417740e-02 8.280716393045756130e-02 3.677631640782341726e-02
2.095639151611449904e+02 2.232391158306153613e+02 1.000000000000000000e+00 -1.242239113989551669e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.460545366238430219e-06 9.142138400978926382e-01 1.364694220229040411e+00 1.903961346114078079e+00 2.328543323550967159e+00 2.067536170667141562e+02 2.201070295524990854e+02 2.131719488056211276e+02 2.249080313269242595e+02 3.320135403450574091e-02 2.598238791626493460e-02 9.021514742864952807e-02 5.730130127960558761e-02
2.131719488056211276e+02 2.249080313269242595e+02 1.000000000000000000e+00 -3.059557823254754894e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.040159488697294598e-06 1.042186219645073075e+00 1.440883229327592829e+00 2.053858750922346932e+00 2.393538258807602404e+00 2.107423334334462481e+02 2.224822467315869972e+02 2.153893826695129405e+02 2.263712691359826863e+02 3.848805480101418625e-02 3.011960195834155474e-02 1.046042775210017373e-01 6.642613322780804852e-02
2.153893826695129690e+02 2.263712691359826863e+02 1.000000000000000000e+00 -4.676039462557879389e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.697732704193319672e-06 1.133553553469940800e+00 1.492129528393208560e+00 2.141972993743648690e+00 2.437539280784250195e+00 2.130610826147374155e+02 2.243267236455338036e+02 2.172738464332486501e+02 2.277127825832611165e+02 3.040781899832949858e-02 2.379625079975210278e-02 8.267520841069261883e-02 5.249583109236838352e-02
2.172738464332486501e+02 2.277127825832611165e+02 1.000000000000000000e+00 -6.198164317675569635e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.406003896770517995e-06 1.245068242939024294e+00 1.535285132945451991e+00 2.232791963683050440e+00 2.473892711688726820e+00 2.149676630635720187e+02 2.260266473592080843e+02 2.189717717829091157e+02 2.289190382143302713e+02 1.757503075285226507e-02 1.375369406893388324e-02 4.784083496116128820e-02 3.037571667878863346e-02
2.189717717829091157e+02 2.289190382143302713e+02 1.000000000000000000e+00 -7.655482030748439470e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.195947637860069550e-06 1.373114587075562110e+00 1.587909588286855467e+00 2.335228002349027943e+00 2.515633936551417094e+00 2.166589532199124335e+02 2.275221975371160283e+02 2.204459509830376192e+02 2.299756921095679729e+02 5.208330647953167414e-03 4.075883979206315622e-03 1.421946566213846963e-02 9.029234232120930681e-03
2.204459509830376476e+02 2.299756921095679729e+02 1.000000000000000000e+00 -9.022554322606080035e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.063082797049333267e-06 1.452675691786869283e+00 1.663397543109399024e+00 2.394136856362212740e+00 2.573147310674499977e+00 2.182032983974640388e+02 2.285336456118627382e+02 2.216886115814209006e+02 2.309193282738725372e+02 5.634189871093424340e-03 4.409148647766356066e-03 1.538931537265528227e-02 9.768231666172078054e-03
2.216886115814208722e+02 2.309193282738725657e+02 1.000000000000000000e+00 -1.029392791758665382e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.958790900292921584e-06 1.383038746479029024e+00 1.737094930847391083e+00 2.319466280446641271e+00 2.629213296778182496e+00 2.195900219411611829e+02 2.292022324780125189e+02 2.227789714491575523e+02 2.317661539897042928e+02 1.390873302017719276e-02 1.088455888661098159e-02 3.789733380166046550e-02 2.405309221778945128e-02
2.195900219411611829e+02 2.292022324780124904e+02 0.000000000000000000e+00 2.775909582455637903e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.408442653493552845e-06 7.864836009285571805e-01 1.800150889876437121e+00 1.739711769598741409e+00 2.653851795058849827e+00 2.177721155894884930e+02 2.246816476627349175e+02 2.184724907647545251e+02 2.294138758106424518e+02 1.564228582032787251e-01 9.413851555257322923e-02 2.580537321951987262e-01 1.138867455493272618e-01
2.177721155894884930e+02 2.246816476627349175e+02 0.000000000000000000e+00 4.311368915337032703e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.548154507370724307e-06 7.844637302060326611e-01 1.404304714560738576e+00 1.758324767088292884e+00 2.349515140088735077e+00 2.166871561553279832e+02 2.227694341122836477e+02 2.126491634710092740e+02 2.253627169638679959e+02 3.827541166406468742e-02 2.303491245353898875e-02 6.402697968226150893e-02 2.806053329056223955e-02
2.166871561553279832e+02 2.227694341122836477e+02 0.000000000000000000e+00 4.988082921137859671e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.721170802001148801e-06 7.979402154522605706e-01 1.225869443515859247e+00 1.776136440821097562e+00 2.212644410458412203e+00 2.158347970330559917e+02 2.215801201607930579e+02 2.103595868551432488e+02 2.235493919876459188e+02 8.974309526961349315e-04 5.400679527622215259e-04 2.102868104499500124e-03 7.064984446413791197e-04
2.158347970330559917e+02 2.215801201607930579e+02 0.000000000000000000e+00 5.346921496694179154e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.924051798497509990e-06 8.138753315925839615e-01 1.163619779091255468e+00 1.792040610113296406e+00 2.165830787990808748e+00 2.150912641427821939e+02 2.205879788963917463e+02 2.092100867983953378e+02 2.224050595192758237e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.150912641427821654e+02 2.205879788963917463e+02 0.000000000000000000e+00 5.675412505325816426e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.100749968956442889e-06 8.303243529558521629e-01 1.143039152481849507e+00 1.808361867544582946e+00 2.147354006111068969e+00 2.144239506615855078e+02 2.197056584675551676e+02 2.083462562993944687e+02 2.214349342185867897e+02 2.329866440588426735e-03 1.402122407630476686e-03 3.668427954974851080e-03 1.605538618454083188e-03
2.083462562993944687e+02 2.214349342185867897e+02 1.000000000000000000e+00 6.873908216853408248e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.842750065762684023e-06 8.714587288341112403e-01 1.271011057079586948e+00 1.851723524539818033e+00 2.248833231058370075e+00 2.056900270224651592e+02 2.188643949416475039e+02 2.107290976816376542e+02 2.230408909253076786e+02 2.908419824038138007e-02 2.276042478587442242e-02 7.902801755188462729e-02 5.019821470050253587e-02
2.107290976816376542e+02 2.230408909253076786e+02 1.000000000000000000e+00 -1.033497373213165815e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.488223283750919465e-06 9.636493179671944409e-01 1.358751212999974811e+00 1.962989186208405679e+00 2.323908774803854271e+00 2.082195896542035882e+02 2.205072394034003764e+02 2.128945309427699613e+02 2.245744504388216853e+02 3.791100919831435351e-02 2.966802333333444508e-02 1.030206299181072038e-01 6.542789465528103809e-02
2.128945309427699613e+02 2.245744504388216853e+02 1.000000000000000000e+00 -2.696007141197842572e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.116296842537640086e-06 1.034098094545092605e+00 1.427532899350435258e+00 2.044908209996184389e+00 2.382253260789248372e+00 2.104859571380775378e+02 2.221903582438601461e+02 2.149329746442441547e+02 2.260347340290706200e+02 3.940768944864608131e-02 3.083928056194688849e-02 1.071014477020371947e-01 6.801231750588881964e-02
2.149329746442441262e+02 2.260347340290706484e+02 1.000000000000000000e+00 -4.301593808867520963e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.774390070124894418e-06 1.112142202685033832e+00 1.480984887822698326e+00 2.123917766496426385e+00 2.427985509606060077e+00 2.125954585426096060e+02 2.239190746823054496e+02 2.168385574609213222e+02 2.274014710910788324e+02 3.292462853190130517e-02 2.576583075522946575e-02 8.950734684596892143e-02 5.683490895806969645e-02
2.168385574609213222e+02 2.274014710910788324e+02 1.000000000000000000e+00 -5.839306211568251470e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.470978073374317954e-06 1.215713184295945881e+00 1.525014621472765342e+00 2.209453620363521775e+00 2.465399401679604807e+00 2.145313654631028726e+02 2.256297607487054506e+02 2.185820662207192413e+02 2.286425418326569456e+02 2.086563780168176202e-02 1.632882484717788907e-02 5.677514931337221404e-02 3.604867564610519937e-02
2.185820662207192697e+02 2.286425418326569456e+02 1.000000000000000000e+00 -7.309922798746848471e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.236647616813913788e-06 1.342558764333632526e+00 1.572735587251093747e+00 2.310639773641504302e+00 2.503904173431202196e+00 2.162699273727916705e+02 2.271962898599459209e+02 2.201135026111362549e+02 2.297337761783479095e+02 7.475083678954878852e-03 5.849777192002955650e-03 2.038566196035138112e-02 1.294423498869462508e-02
2.201135026111362549e+02 2.297337761783478811e+02 1.000000000000000000e+00 -8.704216991785163060e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.091567677295797429e-06 1.447981915444061629e+00 1.644611884094269172e+00 2.393196954983091373e+00 2.558868413451115487e+00 2.178413271872891244e+02 2.283361930159727251e+02 2.214072065319451781e+02 2.307009264557283075e+02 4.282897025904057464e-03 3.351667245196018885e-03 1.170872096905903326e-02 7.432749460647591899e-03
2.214072065319451781e+02 2.307009264557283359e+02 1.000000000000000000e+00 -9.995119343352376617e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.982028488452753340e-06 1.404503363698099916e+00 1.720273183470375500e+00 2.341329674986917908e+00 2.616406248257959533e+00 2.192744253867829798e+02 2.290558581193232612e+02 2.225277818233194012e+02 2.315721670839858746e+02 1.178745492091953090e-02 9.224510025005003278e-03 3.213168233833693654e-02 2.039366962246508264e-02
2.225277818233194012e+02 2.315721670839858746e+02 1.000000000000000000e+00 -1.120674983021729965e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.889580003538299464e-06 1.315957421651055670e+00 1.785748285186514295e+00 2.252473214395426915e+00 2.666259100245113700e+00 2.205290670423178767e+02 2.296312545664273443e+02 2.235210124962833902e+02 2.323325263255052278e+02 2.051662225458344285e-02 1.605569557628826194e-02 5.583593602375755416e-02 3.543930394735445022e-02
2.235210124962833902e+02 2.323325263255052278e+02 1.000000000000000000e+00 -1.231061133053827916e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.801594362908957959e-06 1.239004111290885390e+00 1.838128093385149597e+00 2.176341303045214115e+00 2.706241588260731135e+00 2.216339513136122150e+02 2.301296215143360371e+02 2.243656676880928558e+02 2.329618482167269917e+02 2.865333029302063322e-02 2.242324019072448882e-02 7.787669463236643330e-02 4.943070724125137039e-02
2.243656676880928558e+02 2.329618482167269917e+02 1.000000000000000000e+00 -1.325914692472878187e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.731365794058572395e-06 1.178319039777620203e+00 1.876732890444781532e+00 2.116919784918950054e+00 2.735888297818419801e+00 2.225684595276358664e+02 2.305455299641537579e+02 2.250492703419831173e+02 2.334567599025355946e+02 3.633172512193082876e-02 2.843212258446291274e-02 9.863496747138209009e-02 6.260935133927131302e-02
2.250492703419830889e+02 2.334567599025355946e+02 1.000000000000000000e+00 -1.402579385046025529e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.680216942390586021e-06 1.129323220913075465e+00 1.903440363220132880e+00 2.072839794867844088e+00 2.756500774499109241e+00 2.233223063631109540e+02 2.308746561101427517e+02 2.255796125401178642e+02 2.338297988568473613e+02 4.337955675880938305e-02 3.394754506514628678e-02 1.176644829805878201e-01 7.469127803848391034e-02
2.255796125401178642e+02 2.338297988568473613e+02 1.000000000000000000e+00 -1.461378481688568876e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.643554248722679697e-06 1.092934817293903960e+00 1.921263224164405869e+00 2.041203167360302828e+00 2.770317014127385846e+00 2.239061740340671918e+02 2.311237210824189674e+02 2.259772050849353491e+02 2.341018390640724363e+02 4.958175088158400107e-02 3.880119689212717382e-02 1.343996324653974062e-01 8.531686487469608560e-02
2.259772050849353207e+02 2.341018390640724363e+02 1.000000000000000000e+00 -1.504714669142317440e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.617614162180667575e-06 1.066866616640288035e+00 1.933006101801156618e+00 2.018981028178963300e+00 2.779446722600148689e+00 2.243436410077739538e+02 2.313057644042443428e+02 2.262665127843724235e+02 2.342953909453626125e+02 5.480819305761402277e-02 4.289125439610878832e-02 1.484986863125340173e-01 9.426878775778740893e-02
2.243436410077739538e+02 2.313057644042443144e+02 0.000000000000000000e+00 -3.659495857440830946e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.519420156096043187e-06 8.299830601029669630e-01 1.914302102538477657e+00 1.782133956431909194e+00 2.751060675915544262e+00 2.231876764701646891e+02 2.280572234817138337e+02 2.208815676218870578e+02 2.310142924137513489e+02 1.527711201568275334e-01 9.194084598281908327e-02 2.512043624992461033e-01 1.108773485547467352e-01
2.231876764701646891e+02 2.280572234817138053e+02 0.000000000000000000e+00 -3.466672499681511255e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.701257569085209402e-06 8.017390061275426749e-01 1.708006214925386290e+00 1.763274697142115155e+00 2.586500981500454710e+00 2.224408119636896402e+02 2.262534569316322575e+02 2.164591237905851813e+02 2.280760597583211222e+02 1.192874849206753268e-01 7.178968285921920323e-02 1.968710932938590452e-01 8.711833192303392037e-02
2.224408119636896686e+02 2.262534569316322859e+02 0.000000000000000000e+00 -3.286607366785343487e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.808072102975266615e-06 7.894870765016115399e-01 1.557592232042680047e+00 1.754889749913992159e+00 2.469595360945534335e+00 2.219032794480287123e+02 2.251003697793445895e+02 2.139618824935338353e+02 2.263642258188993139e+02 1.101403431295367025e-01 6.628473084325280096e-02 1.817503060332772979e-01 8.051749158669541107e-02
2.139618824935338068e+02 2.263642258188992855e+02 1.000000000000000000e+00 -4.670163847142427826e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.727169435824980970e-06 1.061766156598342947e+00 1.497579382190851405e+00 2.074476315837475493e+00 2.441274868500322270e+00 2.113520465279992493e+02 2.235395863205675653e+02 2.174513062144768583e+02 2.278827793994960871e+02 3.253317857724102174e-02 2.545949371878945822e-02 8.842850088984807733e-02 5.615448224921931741e-02
2.174513062144768298e+02 2.278827793994960871e+02 1.000000000000000000e+00 -6.396525161939248250e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.373281938875600109e-06 1.257155939622134566e+00 1.541515097831458903e+00 2.242224547821236591e+00 2.478960308658507472e+00 2.151353856067575805e+02 2.262072346581480815e+02 2.191950922423305883e+02 2.290788369735562355e+02 1.592663542867039234e-02 1.246370912972370737e-02 4.336276127269131364e-02 2.753253821280637892e-02
2.191950922423305883e+02 2.290788369735562355e+02 1.000000000000000000e+00 -7.857938123100272065e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.174040622114193207e-06 1.390413289538261488e+00 1.597771055205367219e+00 2.349101097795833759e+00 2.523192724913485563e+00 2.168836526964774123e+02 2.276998666113527179e+02 2.206370005184729166e+02 2.301165798797627815e+02 4.292769099790864906e-03 3.359392858360440992e-03 1.172886465027364600e-02 7.447771335127584269e-03
2.206370005184729166e+02 2.301165798797627815e+02 1.000000000000000000e+00 -9.209306270810602157e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.046850797050198528e-06 1.449056369436668268e+00 1.674466685640776831e+00 2.388950828415924654e+00 2.581562182360450208e+00 2.184141238005616970e+02 2.286418423708717000e+02 2.218520510240379053e+02 2.310466396764709884e+02 6.645328550255229227e-03 5.200435565704583651e-03 1.814232787501865451e-02 1.151528686329622575e-02
2.184141238005617254e+02 2.286418423708717000e+02 0.000000000000000000e+00 4.303632864339901332e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.601995602331702253e-06 7.814957446157142495e-01 1.764622997845744168e+00 1.737763890383106524e+00 2.626130680534673356e+00 2.164643938665532517e+02 2.239122559426999715e+02 2.179170678505958847e+02 2.290295788836060922e+02 1.413052162269483603e-01 8.504039631714803427e-02 2.333599698421681690e-01 1.029332555195758836e-01
2.164643938665532517e+02 2.239122559426999715e+02 0.000000000000000000e+00 5.809401663617030920e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.803410649522176609e-06 7.931019620024857275e-01 1.330520213783308536e+00 1.768447337407117015e+00 2.295209573851191731e+00 2.152986708273099055e+02 2.219179645325410775e+02 2.119738829482590745e+02 2.247626095076145134e+02 1.379274693516109596e-02 8.300732581167855062e-03 2.371090429656325105e-02 1.017638358590322589e-02
2.152986708273099055e+02 2.219179645325410775e+02 0.000000000000000000e+00 6.302874111586254102e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.047457394070345269e-06 8.158233140787474191e-01 1.182673842977723710e+00 1.792921444501601069e+00 2.184077076675033702e+00 2.143652076799929489e+02 2.205436634508207021e+02 2.098145499553318700e+02 2.228411013164190990e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.098145499553318700e+02 2.228411013164190706e+02 1.000000000000000000e+00 -8.151515708886947209e-03 0.000000000000000000e+00 0.000000000000000000e+00 3.546736437022449549e-06 9.278727936061089698e-01 1.346227444779486859e+00 1.919919284493367462e+00 2.313043199721370513e+00 2.071524988459202063e+02 2.200443204778415804e+02 2.126273167821028665e+02 2.244462429206204206e+02 3.466519029719693917e-02 2.712794244097531393e-02 9.419551675056844764e-02 5.982744827774960639e-02
2.126273167821028949e+02 2.244462429206204206e+02 1.000000000000000000e+00 -2.555690525567921867e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.148247976798733177e-06 1.024700708109422598e+00 1.422358343937986547e+00 2.034473509160641402e+00 2.377830187572811838e+00 2.101926304225103763e+02 2.220033990226007461e+02 2.147706420672008107e+02 2.259230333431925999e+02 3.945938291667199643e-02 3.087973432787553818e-02 1.072394238005010825e-01 6.810086145214139242e-02
2.147706420672008107e+02 2.259230333431925999e+02 1.000000000000000000e+00 -4.177715618084931748e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.800209823610217410e-06 1.104879920184253850e+00 1.477241485940229637e+00 2.117436871541357846e+00 2.424769057000759176e+00 2.124274736416879819e+02 2.237791563698135064e+02 2.166950684912839051e+02 2.272990249049709917e+02 3.369841312785903237e-02 2.637137146443223334e-02 9.160770756465672071e-02 5.816897064527087879e-02
2.166950684912839051e+02 2.272990249049709917e+02 1.000000000000000000e+00 -5.722146738536793009e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.492850853624634927e-06 1.206494052043493914e+00 1.521720046267414972e+00 2.202066788501424455e+00 2.462651531160979346e+00 2.143870227784907172e+02 2.254991960924863292e+02 2.184532073513409500e+02 2.285511268084039216e+02 2.190457408770134923e-02 1.714186534901722403e-02 5.959473989424654561e-02 3.783908571937161236e-02
2.184532073513409216e+02 2.285511268084039216e+02 1.000000000000000000e+00 -7.197168910433227040e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.251037097051347901e-06 1.332506518666571660e+00 1.568238168391244969e+00 2.302550510096772474e+00 2.500390734340172116e+00 2.161418130612103994e+02 2.270849260953038424e+02 2.200028376421397525e+02 2.296539886427082990e+02 8.367938776872800577e-03 6.548498920967579795e-03 2.281416588651583033e-02 1.448607926564399184e-02
2.200028376421397525e+02 2.296539886427083275e+02 1.000000000000000000e+00 -8.599872077686221417e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.101150416119047111e-06 1.443607974724812504e+00 1.638522056212950773e+00 2.390300845455081813e+00 2.554240746907467496e+00 2.177225334520477418e+02 2.282672086218487664e+02 2.213141067890647378e+02 2.306290634371197257e+02 3.973093701247036591e-03 3.109224421451547982e-03 1.086449740704184541e-02 6.897144428004986505e-03
2.213141067890647378e+02 2.306290634371197257e+02 1.000000000000000000e+00 -9.897442819026558425e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.989791681284783265e-06 1.411293775460186861e+00 1.714691486990465918e+00 2.348311924685941854e+00 2.612156628453348617e+00 2.191700381105358986e+02 2.290070271746278650e+02 2.224449091900709163e+02 2.315079598468647646e+02 1.110504696599817070e-02 8.690477948392713592e-03 3.027621183663606330e-02 1.921603941942268134e-02
2.224449091900708879e+02 2.315079598468647646e+02 1.000000000000000000e+00 -1.111558997979997798e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.897181659150281943e-06 1.322602827492745048e+00 1.781091643178090322e+00 2.259050462347885979e+00 2.662712033342380380e+00 2.204365394639030171e+02 2.295892627579486600e+02 2.234487166905696540e+02 2.322778399058755099e+02 1.985402339741703520e-02 1.553716550706328581e-02 5.403871714665772763e-02 3.429850495419689560e-02
2.234487166905696824e+02 2.322778399058755099e+02 1.000000000000000000e+00 -1.222967701246515659e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.807999122968899477e-06 1.244408924422811369e+00 1.834552725027359443e+00 2.181670963865061097e+00 2.703504407373443996e+00 2.215537708779723403e+02 2.300936480516688505e+02 2.243055909049056709e+02 2.329177283887021588e+02 2.803547269495531430e-02 2.193972329371866870e-02 7.620477745723683305e-02 4.836932283619005402e-02
2.243055909049056709e+02 2.329177283887021588e+02 1.000000000000000000e+00 -1.319164288066754231e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.736088795654861606e-06 1.182560827273930526e+00 1.874188246849842088e+00 2.120967703997743481e+00 2.733929243303215628e+00 2.225021100334466269e+02 2.305162591603897511e+02 2.250017645797549335e+02 2.334228285468629451e+02 3.575336701431935243e-02 2.797951680833825339e-02 9.707250093104211053e-02 6.161736325451344642e-02
2.250017645797549051e+02 2.334228285468629167e+02 1.000000000000000000e+00 -1.397271354729348047e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.683624932357881884e-06 1.132666273455984696e+00 1.901719808997777150e+00 2.075783942473656385e+00 2.755169535261622116e+00 2.232699767317282067e+02 2.308520442173081051e+02 2.255433692919463056e+02 2.338046646667509094e+02 4.285858342874970112e-02 3.353984690139232006e-02 1.162583857319086922e-01 7.379852176131557195e-02
2.255433692919463056e+02 2.338046646667509378e+02 1.000000000000000000e+00 -1.457392829909482934e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.645981984504888252e-06 1.095364593029636735e+00 1.920125165125719846e+00 2.043292835483535796e+00 2.769433363530673375e+00 2.238662870102320142e+02 2.311069148780752869e+02 2.259504575298586815e+02 2.340837535833338734e+02 4.913186970346266474e-02 3.844913332256309768e-02 1.331859221594447751e-01 8.454624381003977840e-02
2.259504575298586815e+02 2.340837535833338734e+02 1.000000000000000000e+00 -1.501822994723376326e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.619320863942127726e-06 1.068586453871907205e+00 1.932257826949106416e+00 2.020435542103271143e+00 2.778864312051872787e+00 2.243142163447739676e+02 2.312936567473838920e+02 2.262472853661788577e+02 2.342826463959707723e+02 5.443917401145880602e-02 4.260247111526387076e-02 1.475032563343038061e-01 9.363675831522361159e-02
2.262472853661788292e+02 2.342826463959707723e+02 1.000000000000000000e+00 -1.533700273008382631e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.600675360753358899e-06 1.049776564986448557e+00 1.940237994907228369e+00 2.004622716705996233e+00 2.785080189237476134e+00 2.246407147796658705e+02 2.314268292197842243e+02 2.264587435859118045e+02 2.344218623160801371e+02 5.868284908771797398e-02 4.592344444730227238e-02 1.589503020865480065e-01 1.009048431037712912e-01
2.264587435859118045e+02 2.344218623160801371e+02 1.000000000000000000e+00 -1.556106960970931041e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.587772922541073100e-06 1.036748585838853431e+00 1.945503486570956397e+00 1.993799671555605002e+00 2.789184683585510527e+00 2.248732585569708817e+02 2.315200547069674997e+02 2.266068149878154259e+02 2.345181019905755875e+02 6.191151501169749743e-02 4.845010194063008313e-02 1.676591508171914879e-01 1.064343584291317923e-01
2.266068149878154259e+02 2.345181019905756159e+02 1.000000000000000000e+00 -1.571638135731818764e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.578916855689011837e-06 1.027811603998495693e+00 1.948993235667092705e+00 1.986440890338697862e+00 2.791900702217866126e+00 2.250360650448816671e+02 2.315844960489819186e+02 2.267092420536414465e+02 2.345840737539362522e+02 6.427785164733673673e-02 5.030192629552947270e-02 1.740419189814315926e-01 1.104869708753785651e-01
2.267092420536414750e+02 2.345840737539362522e+02 1.000000000000000000e+00 -1.582303066193349039e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.572873546952242037e-06 1.021712331615599156e+00 1.951315851107668919e+00 1.981456925199188479e+00 2.793705844292588836e+00 2.251486675986513433e+02 2.316286645229127714e+02 2.267794995442502568e+02 2.346290422899339490e+02 6.596656433414122001e-02 5.162346239256247749e-02 1.785968973844561380e-01 1.133790626102469390e-01
2.267794995442502852e+02 2.346290422899339490e+02 1.000000000000000000e+00 -1.589580839124629108e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.568766321172395166e-06 1.017565580631345723e+00 1.952867038233105035e+00 1.978088750074911140e+00 2.794910221238851022e+00 2.252258951746936475e+02 2.316587675383570115e+02 2.268274146886125777e+02 2.346595789742549982e+02 6.714964942568851791e-02 5.254930943956330480e-02 1.817880362317535192e-01 1.154052110114091589e-01
