# w_1 w_2 VF 
1.705381557080392740e+00 9.555602423359109920e+00 -9.681603250562050844e-01
7.220978808189010500e+00 5.492988387768431291e-02 -1.000003477961549647e+00
2.697038562972978060e+00 6.123122559783312546e+00 3.821748005883218724e-02
5.530278678248943258e-01 1.324827005679343417e+00 -6.837071563337580038e-01
7.503333329398054197e+00 2.748623260994098594e-01 -9.932884002188562267e-01
3.074930104798883512e+00 8.909950018562494689e-01 -9.058570225093347528e-01
8.730128268170412653e+00 7.287000545002206842e+00 -4.562394574328531016e-01
1.097996083242772203e+00 9.491483546106472602e+00 -1.022964174717696517e+00
8.765828004822825648e+00 2.548888493594057891e+00 -8.022738899822402514e-01
7.963182915412802210e+00 8.717712274197956246e-01 -9.419711731358746398e-01
4.309677966798980187e+00 5.787710081581654009e+00 3.643407572301349262e-02
2.875778449394254643e+00 4.816943898409762781e+00 4.320567353920523601e-02
8.788933200200666818e+00 3.403915037456912263e+00 -7.968343772462458396e-01
9.473479068927051827e+00 9.098469725010890130e+00 -5.215280729063065390e-01
7.151659806552380871e+00 8.362395344664268038e+00 5.169300875489923897e-02
5.088708777349965073e-01 9.766582363442458004e+00 -1.016134207378415422e+00
5.994460557072898155e+00 5.706465368165879681e+00 -1.610963749191427485e-01
8.426134457198745764e+00 7.485735527202320050e+00 -3.145876218278490510e-01
8.441062249504465598e+00 1.292375702255768477e+00 -9.117202554905228240e-01
5.151160102559419585e+00 6.980567032298391261e+00 4.413303600048701369e-02
1.716543746074733701e+00 5.354976535145818062e+00 -1.016512171688317423e-01
3.480071056677140895e+00 5.871406801046623603e-01 -9.642766486899070344e-01
7.826825059055794398e+00 3.268733116408280015e+00 -6.742571802954939741e-01
8.797955802211289367e+00 3.141731566390650876e+00 -8.178435110962246624e-01
7.745122228255785224e+00 4.134743056257493166e+00 -5.844422875456762867e-01
1.765539848451431304e+00 2.206534774531769827e+00 -3.722525014935889054e-01
9.211672651881016805e+00 4.265788127802742302e+00 -8.139919926131993222e-01
4.237316162099752148e+00 8.588143253934562793e+00 3.693340709060422000e-02
3.105566075595864173e-01 5.741375469738031256e+00 -9.373990679253108027e-01
4.086195841058247069e+00 4.862887769444463437e+00 1.977911644252161594e-02
4.771369816639381867e+00 3.053093636887497020e+00 -5.135034799853328558e-01
8.023875916045893675e+00 4.465008112601489998e+00 -5.880891628157238760e-01
7.746344803387199107e+00 1.155916141406435171e+00 -8.982860509056997955e-01
9.196369733419691883e+00 7.172689768342504379e+00 -6.734188584950644429e-01
3.402703566698193072e+00 9.123001712969680099e+00 -1.581991182532502815e-01
5.991811053673844256e+00 5.486365642180213165e-01 -9.970228702136063603e-01
9.046481227654979973e-01 7.138127863026503483e+00 -6.455081375076949790e-01
5.080770077151727904e+00 3.510223064346192245e+00 -4.563637856966571427e-01
4.886553599902145884e+00 6.820249470951949000e+00 4.148570336743828690e-02
4.152375230648033266e+00 9.322613030333297246e+00 -3.139044146919711675e-01
1.095541008919412196e+00 6.909907050537489326e+00 -5.077778113294151296e-01
1.931237926200876975e+00 8.267925342669007804e+00 -2.644082393712126056e-01
6.371888124863312797e+00 4.767036515834229604e+00 -3.794484299109519565e-01
6.841704593736266382e+00 8.732218726674929599e+00 4.968873393422812423e-02
3.447863310081300980e+00 2.947510955128004984e+00 -3.772745913635038306e-01
7.314682613212042384e+00 6.767804485063444453e+00 -1.904305881682621937e-01
9.889222745614655308e-01 4.685475880922437830e-02 -9.589827421739363089e-01
7.577483932984414139e+00 5.702269146934391131e-01 -9.718480940552377545e-01
7.851371732607373310e+00 6.893850956415759512e+00 -2.781570285954706456e-01
8.868679154085338467e+00 7.507480969795870429e+00 -4.713085633785169537e-01
5.693929779881040432e+00 8.061723266553300959e+00 4.961729525101921112e-02
6.832393588010515550e+00 6.807632710606632997e+00 -8.448320263251885009e-02
5.936378343514918221e+00 1.157967522215878731e+00 -9.023184631716554271e-01
7.956747238203613293e+00 3.502382761706965830e+00 -6.576329215374310255e-01
9.567840413416144330e+00 9.971871738106082017e-02 -9.705649850561421932e-01
8.146447759842230241e+00 8.659532036095279883e-01 -9.486606570111879577e-01
8.863575432214098271e+00 7.653571510692270152e+00 -4.466635510440977175e-01
8.388583943008754318e+00 8.938360490986759999e+00 3.969787232739574456e-02
3.180506796344896525e+00 8.959930696989307108e+00 -9.925932076690524575e-02
7.929094853304298418e+00 7.374957602262124823e+00 -1.991922297280582788e-01
3.100598461584900267e-01 8.497528039735277261e+00 -1.012498970973471080e+00
8.464237689130744258e+00 8.098566913866847017e+00 -1.923705830227017410e-01
9.733680732462529406e+00 7.195340708855343159e+00 -9.290815813335006057e-01
8.976088299172095830e+00 4.180567365415830849e+00 -7.726669077691625809e-01
4.294840029792282854e-01 9.144038368650019066e+00 -1.005306340276442389e+00
3.914165793642918612e-01 4.607369909136416197e+00 -8.543503513297645569e-01
8.326854963509484620e+00 1.675665019141900913e-01 -9.971643990077765363e-01
5.783509041051043909e+00 5.506128712968981986e+00 -1.689824026659905165e-01
7.484711276981908412e+00 7.642308796389947645e+00 -4.186166422177584057e-02
6.468782212315802305e+00 5.172861017826911656e+00 -3.357264324214364049e-01
8.409840973990828417e+00 1.751552244407205139e+00 -8.428796592866476534e-01
6.220708381948957033e+00 6.185063712231235300e+00 -1.038840320219727165e-01
5.071156315695258598e+00 5.055888437643424105e+00 -1.312408494618715338e-01
8.550557217331533622e+00 4.276753926834091502e+00 -6.847225586389549257e-01
8.716343315715461060e+00 7.250895084711762806e+00 -4.570224657444028060e-01
3.580904650089131724e+00 1.326666881819762223e+00 -8.002652109624026622e-01
6.084586488734495369e+00 4.106365438915984711e+00 -4.456895486802683326e-01
7.345943222245073123e+00 1.481152579116620460e+00 -8.641813574773508089e-01
3.778257195650243982e+00 4.169627081759954557e+00 -7.407465581606542671e-02
4.363331410940998190e+00 6.431237889095041460e+00 3.817618494624985814e-02
7.734438417106046515e+00 4.042113212005790324e+00 -5.915818900749511000e-01
9.546285388533789273e+00 7.729825630322245011e+00 -7.838316671629539378e-01
6.601321886870405997e+00 4.647029725025164204e+00 -4.164466369695585257e-01
3.589022593506646874e+00 3.236381934615131684e+00 -3.243365300839120557e-01
5.249341006495579220e-01 4.777410803181131094e+00 -7.832982211576720033e-01
6.209875130393289311e+00 7.774208781728062512e+00 4.446630767774584214e-02
4.654004465199562013e+00 7.517863565716429441e+00 4.132696513964795315e-02
6.505747370871042712e+00 6.430121180588357355e+00 -1.124988113416858226e-01
2.016223613975210771e+00 9.652839311421045565e+00 -9.218364033460847429e-01
7.251997418041249865e+00 9.292536920577703086e+00 5.400485451250180979e-02
5.722251450873502066e+00 2.606883040044834510e-01 -1.007648067653946988e+00
8.319759468554737580e+00 4.532838957927646462e+00 -6.257889716609053021e-01
4.007673637489378216e+00 6.529408539131783540e-01 -9.173838700742196206e-01
3.054820975006552475e-01 9.768159249422087242e+00 -1.007487629566691467e+00
9.818462328879435930e+00 7.361564728194863072e+00 -9.888160649822104187e-01
4.592063494876575724e+00 8.654517235644124895e+00 3.309993592254278916e-02
6.976381175137412072e+00 2.800229331934853683e+00 -6.844711217548204996e-01
2.885625639898961037e+00 9.017070617493313733e+00 -1.933225632060704413e-01
3.405938646536412762e+00 5.958949420863923763e+00 3.912755754473362657e-02
5.540290704340566919e-01 4.332568513653217934e+00 -7.466868392546199829e-01
3.374475525702212320e+00 6.019112884216436754e+00 3.946752251861962435e-02
9.141396483615588098e-01 8.290330570780152897e+00 -8.936758439907248608e-01
1.696965461186635382e+00 4.007106854882756863e+00 -4.043652391059460172e-02
7.212135098955564594e+00 7.551548406165008664e+00 -7.399247678932407979e-03
7.670890222654063173e+00 5.464265130643815027e+00 -4.372266880721349391e-01
2.052443077786266556e+00 7.259407815228700045e+00 -4.326065479569818351e-02
5.415106526625264038e+00 8.610561029607696426e+00 5.061774011227049286e-02
4.269070485383508640e+00 5.345470842202053596e+00 3.825296744773387658e-02
6.596578074470341946e+00 7.985115020933980512e-01 -9.962923253894676590e-01
9.542202729242564851e-01 2.320035085263008945e+00 -3.957797574708874500e-01
5.493559540828267806e+00 5.358383992134764462e+00 -1.535556133900510822e-01
5.661738969066603122e-01 1.286544986791230194e+00 -6.888643639787273010e-01
4.075613244636335786e+00 3.949426423659243568e+00 -2.203145574726050882e-01
3.400637221392345477e+00 1.903927350837202104e+00 -6.604814306477235775e-01
2.705989030241029880e+00 1.356987824197470882e+00 -7.632681329951651605e-01
4.161504757539195687e+00 6.714674147096103773e+00 3.895524691122043137e-02
6.081404156061044119e+00 9.454809618789209225e+00 -2.482548682952101515e-02
8.693871788105477449e+00 8.820861244042058624e-01 -9.761507710793424497e-01
9.578586641982014260e-01 6.289875029357054892e+00 -6.078997233323395477e-01
2.325718212940014684e+00 2.555445584303084328e+00 -3.137443860660535933e-01
1.757930572262493552e-01 5.027249638979268909e+00 -9.970594434364317138e-01
9.557918446173365723e+00 4.473685325610510688e+00 -8.682070353635714666e-01
6.618067305186777105e+00 1.303064470038317824e+00 -9.199862708025597913e-01
3.249972247780055667e+00 5.679472302722484933e+00 3.792345470033708921e-02
6.372915608677021559e+00 6.331434638531775683e+00 -1.076881516428249697e-01
2.757731427363426580e+00 2.958536847433224093e+00 -2.310744086615561521e-01
5.753192652970364307e+00 8.413935150026025767e+00 5.162663160047564759e-02
2.381051497822356922e+00 6.569262464307507265e+00 1.604785874384795363e-02
9.418179205039370672e+00 9.524631769516108903e+00 -3.663787141247314416e-01
7.754205831261438142e+00 4.922016239215869504e+00 -5.068874978482433846e-01
4.638723057478517653e+00 5.334389454476741399e+00 1.543447414759002712e-02
2.428442582777702238e-02 1.743969317293450949e+00 -7.820960106153953539e-01
8.022480311308514800e+00 8.641195317011829857e+00 4.340578281569545949e-02
4.931563983437731835e+00 1.373888573041448957e+00 -8.399384667534586235e-01
5.666194641695646794e+00 8.594127740799738291e+00 5.335635834900442909e-02
9.723592149352439096e-01 7.827774624376307999e-01 -7.947995459348606850e-01
6.345598525179223515e+00 5.141550119133659003e+00 -3.251986368284942586e-01
9.496853551583413378e+00 1.622787568080050979e+00 -9.953695548660533854e-01
4.674702847600935129e+00 6.811671369016788269e+00 3.961947783653085864e-02
3.871385278354722015e+00 3.343939703856202428e+00 -3.656877500777753198e-01
6.568180309629866542e+00 4.127926093074659519e+00 -4.820235142528306316e-01
1.289835366423395691e+00 2.707721503404846297e-01 -9.177038086623880986e-01
4.882942180403402332e+00 6.144907161174327781e-01 -9.449318329313183273e-01
3.933174531144500552e+00 1.515103219677053970e+00 -7.620702867496900179e-01
1.342162347512628084e+00 4.997446963528311414e+00 -2.654856720254663571e-01
4.130723665267897360e+00 3.894380945391398896e+00 -2.491008578509723570e-01
6.599345291024930837e+00 4.471061957537300735e+00 -4.387690429915838131e-01
5.122170943943360477e+00 6.399812522631865619e+00 3.889173167684090160e-02
4.035651000037224989e+00 9.238413468064483602e-01 -8.692077488372971228e-01
1.367779453409812884e+00 8.396140550554055393e-01 -7.873004513248125225e-01
8.597594857555199255e+00 3.740716369633101390e+00 -7.244352329456733575e-01
4.497887316592258600e+00 2.210437299705697356e+00 -6.639143960509612530e-01
6.969002169321059093e-01 2.367856598898273823e+00 -5.314187494716962057e-01
2.625862462688717702e+00 8.448197993118109039e+00 3.996922043763184718e-02
5.296949371352615010e+00 7.250395615357851042e+00 4.527138722508228241e-02
5.169406372964814977e+00 3.509512338994861924e+00 -4.633091043012647070e-01
2.895481435145115245e+00 7.512187792062556824e+00 3.147711459077839891e-02
9.800582141625014287e+00 6.432383607921766000e+00 -9.538671317548941264e-01
6.000820611658700399e-01 7.381173311634064760e+00 -8.408709605588082781e-01
6.729248647818822704e+00 5.532081049170854747e+00 -3.172321248540279637e-01
4.111875419004222820e+00 2.529377811411259280e+00 -5.756217318643708225e-01
1.368895863923892842e+00 7.911148741095701986e+00 -5.492970856589978190e-01
2.088239719108146542e+00 8.223739280338026703e+00 -1.556539157215262037e-01
2.743294928589218085e+00 9.604612878660337971e-01 -8.409509610941072744e-01
7.292588284910231700e+00 8.185701378097021141e-01 -9.531861798540444131e-01
1.243760721852300577e+00 4.650251707293022285e+00 -3.011684171805448784e-01
8.062760063575199254e+00 7.804551282731825523e+00 -1.370501913547473305e-01
9.440597430421219016e+00 6.489564072653362992e+00 -8.203340585301054366e-01
1.866147124512989697e+00 3.514704694099258120e+00 1.522064164628078586e-02
3.939480418127109029e+00 2.217489170975358803e+00 -6.259544795125890904e-01
6.748278811239878827e+00 4.130772214296488443e+00 -4.967811607580296940e-01
6.032660878999886123e+00 3.133187804701543122e+00 -5.806611988095449206e-01
2.070167150082411478e+00 5.772655819882487549e+00 -1.201764932667437336e-03
8.115899960872047458e+00 4.367201727187188354e+00 -6.092090373027182482e-01
4.278791788338098812e+00 9.019840643450107720e+00 -1.793610923446697925e-02
9.670330127047060742e+00 2.282447104743640764e+00 -9.834474850341907715e-01
5.890762361082395593e+00 5.398808972422141750e+00 -2.129224714377424554e-01
5.549208847081060547e+00 2.779798073390333801e+00 -6.052398440280915004e-01
7.362456057953180810e+00 6.678224268860634361e+00 -2.159431531507787216e-01
6.920979991076298354e+00 2.770020254873919452e+00 -6.858461497220088576e-01
5.815218802489944494e+00 9.737910290589844031e-01 -9.302512917060706821e-01
2.536230083979277961e+00 4.142205334918275916e+00 4.444964894821490375e-02
1.131897933900811060e+00 5.849517025680168736e+00 -5.080939489710587509e-01
3.872072014926054795e+00 8.954619386429268246e+00 -1.959494067625677793e-02
6.409863271765726678e-01 4.518832121097373644e+00 -6.919443361915735835e-01
3.494152385955126228e+00 6.897263618538199026e+00 3.939656133387359205e-02
7.434570587605109360e+00 6.559425931425336032e+00 -2.505884034123906368e-01
7.901049326484684165e+00 8.319951956874801269e+00 2.090475000814789874e-02
2.904047491839459205e+00 2.897889884314263753e+00 -2.835042576141018067e-01
7.949368370711388465e+00 4.060301593357129590e+00 -6.121147740955735772e-01
1.563702621626833489e+00 6.614953567127471068e+00 -2.365797513799972052e-01
9.894045151771926783e+00 4.886263915515858258e+00 -9.273400810302451225e-01
7.473005657736596419e+00 3.009135180790049713e+00 -6.822275743937825654e-01
3.992570111018189927e+00 7.596583085501941168e-01 -8.971629416997276563e-01
6.265979061925803784e+00 4.984051808456105292e-01 -1.002868228412277629e+00
9.451920637236135292e+00 8.108724925307182474e+00 -6.908919384487723914e-01
9.670843396414246840e+00 6.955568808298174588e+00 -8.882013225436005133e-01
8.810969591233474674e+00 9.390080492628147812e-01 -9.786225994210629997e-01
5.440991615235685863e+00 4.103969696223390251e+00 -3.970467750477719715e-01
8.647743462850674412e-01 9.116116333833520713e+00 -9.883536555482190789e-01
8.960389683865892962e+00 3.941817398868375233e-01 -1.002329713072359851e+00
6.780618575669435266e+00 2.966881662570711731e-01 -1.000057698122994276e+00
9.850775170901304278e+00 9.908703387483183134e-01 -9.962935802646578631e-01
9.737131811735935116e+00 3.307111211636104109e+00 -1.010401573818918486e+00
3.917258501318739761e+00 8.931444488225427136e+00 -6.238221313843217430e-03
1.120707644574923945e-01 2.849337869706682902e+00 -9.054014721358369933e-01
5.307721103763468840e+00 5.586819986783289060e+00 -5.343487281818104506e-02
6.559421553227116064e+00 7.014192262702033887e+00 9.706745049653520141e-04
2.685872564401010187e+00 8.543131216518748516e+00 3.145400378881779702e-02
8.403458726651367172e+00 1.463700009885594011e-01 -9.981765158482535094e-01
5.878358550100063695e+00 8.133221831970418592e+00 4.899698556716547415e-02
7.278945807822880809e+00 9.884074433433292839e+00 -2.042565117029426225e-01
4.584577343267642213e+00 2.201123293824067240e+00 -6.701654479685863475e-01
1.543066290851337286e+00 5.753269625718879787e+00 -2.287542703207359196e-01
3.333091453837536022e+00 7.127387539258189797e+00 4.043449880776561756e-02
2.930566419183456617e+00 7.166814717005985713e+00 3.961177176567032276e-02
3.157631282589159927e+00 1.413022136563052200e+00 -7.722331398056359042e-01
4.386990218859059709e+00 1.268268399356566212e+00 -8.268952888743443808e-01
2.996873277877585284e+00 6.943333258006600062e+00 4.222465781856721279e-02
9.012884234599468414e+00 4.894255749261891886e+00 -7.222586990580629474e-01
9.524369684538413594e+00 4.799159970316632773e+00 -8.461108416688565281e-01
3.616392292529028163e-01 5.182854541401613169e+00 -9.035677353044695437e-01
8.388272126607312917e-02 7.570011955807458115e+00 -1.017144320645048339e+00
4.254282704226891809e+00 1.018179653473172630e+00 -8.650585254898754961e-01
9.058025948312455000e+00 9.578889702447384025e+00 -1.968130534409795462e-01
1.136198288309506310e+00 8.866706389419451995e+00 -8.958319382957844468e-01
2.835062744978336102e+00 8.014943585333671905e+00 3.449124326458052892e-02
7.821738708452431688e+00 8.597226644052575750e+00 5.394262687152451274e-02
2.646644119993799116e+00 7.198066063654268376e+00 3.243205405200955127e-02
9.415407980084772532e+00 6.193653613261611568e-01 -9.981041393695091468e-01
4.594764291850602866e+00 8.961491301552563016e+00 3.214224840168888875e-02
8.359828725166776664e+00 2.795460211597590838e+00 -7.622118537939396310e-01
9.765470443411089718e+00 2.080703859168870018e+00 -9.951910646974303498e-01
5.640672116395528235e+00 5.260643692296802065e+00 -2.088103489458503770e-01
1.400829900858982180e+00 9.813760946972633903e+00 -1.021672154362724516e+00
8.823547717372409727e-01 8.454478135242531778e+00 -9.305181452195454561e-01
4.681558759960906535e+00 6.586297272215983156e+00 3.970203630978863529e-02
7.598540526876693235e+00 4.957227971373874831e-01 -9.779138088140552076e-01
3.032695643425624699e+00 8.611094005714084787e+00 1.820486804304333184e-02
9.694734214378511794e+00 9.240513785767308974e+00 -6.289542739796520898e-01
7.345794931339066913e+00 6.788601259034211521e-01 -9.664101560705706806e-01
1.384184102501679892e+00 6.326955181146732166e+00 -3.417360343919737531e-01
9.965286934265592533e-01 5.324004429571536967e+00 -5.406572067919848124e-01
8.161927906860016790e+00 4.844240468816742862e-01 -9.837316543440315364e-01
2.768066951324737790e+00 4.436950993660569331e+00 4.253649459563790813e-02
4.609187972133808486e+00 8.694076772452657309e+00 3.323224988919482037e-02
1.044878894201409780e+00 1.497450581465850528e+00 -5.783452807502658111e-01
8.052963505612979134e+00 2.045312221104599537e+00 -7.938733872854638607e-01
6.567377976162775965e+00 4.171793017464442421e+00 -4.760140350054378189e-01
8.598056778309510761e+00 1.671311894275741894e+00 -8.716091691161707011e-01
3.605998557447843034e+00 1.666837372056262145e+00 -7.220656108042231569e-01
7.657539269730366804e+00 4.585628214283527626e+00 -5.301472893895309291e-01
4.221905489695915392e+00 5.457169505372760021e+00 3.902859770197508738e-02
8.358022317214251373e+00 4.358121534925735396e+00 -6.462289217941908914e-01
6.962918895440644018e-01 1.863033184529514275e+00 -5.377843485414146585e-01
2.136063972993801130e+00 4.443859538990449387e+00 3.256820681977057319e-02
6.349240426986989760e+00 4.654832975949259044e+00 -3.923482092046224334e-01
9.501530342232635817e+00 3.995840283604616516e+00 -8.985353407611833543e-01
9.807867108904754216e-01 3.015408595604483821e+00 -3.524811326082715190e-01
2.919283363336096393e+00 5.093513407246256897e+00 4.033223035210209417e-02
4.017074577378220823e+00 6.695267898954506691e+00 3.884382486408366475e-02
2.878286082596964057e+00 7.476153090167949600e+00 3.045868521039585275e-02
4.789275966487275937e+00 7.881551166330703850e+00 4.108256760180850620e-02
2.828770775951011007e+00 5.231552457026733549e+00 4.073235887296178248e-02
6.481526259690587821e+00 9.601609806263548208e+00 -1.137443544237468629e-01
3.112074547983503248e+00 3.497114763278285743e+00 -1.251966956207763992e-01
2.462535684888344178e+00 4.731935584697005148e-01 -9.593828942108622027e-01
7.191225728262384820e+00 3.099954854308876850e+00 -6.504748063630828581e-01
5.745880163265607576e-01 5.978517724563214841e+00 -8.193552132528347798e-01
7.496549650081937521e+00 7.314124487491281634e+00 -1.178756688593322055e-01
7.919666523602582053e+00 9.710892989028536704e+00 -5.758027776126517505e-02
3.883669720263686287e+00 2.219467899756673024e+00 -6.211961708926212467e-01
2.215359460201057562e+00 3.631721834899583889e+00 3.808725518195554827e-02
3.390426106040821619e+00 3.286359218439609542e+00 -2.594111147153648211e-01
3.684923823456134340e+00 2.034735405260213348e+00 -6.455084838040647810e-01
4.701965077552294758e+00 1.182915817852429718e+00 -8.561652310308546232e-01
6.427211406939717264e+00 6.659634753884150271e+00 -3.829057996876428227e-02
4.926981277718383012e+00 1.295373431939694120e+00 -8.510084926602214939e-01
1.674218114080560316e+00 7.225629706470040325e+00 -2.113255117560575158e-01
3.874336231984147005e+00 8.659703203856460973e+00 3.230945819436392696e-02
5.353970512828147399e+00 4.334623362336405883e+00 -3.527808232772906560e-01
8.836481879892458480e+00 7.003888058133068917e+00 -5.364475654523259696e-01
8.928410386163431411e+00 2.403749076107133842e+00 -8.286669176826038097e-01
8.950278213134783556e+00 2.604697285623045921e+00 -8.437582427929654072e-01
1.902089386507256785e+00 4.836201989854325589e+00 -1.122745324939611322e-02
5.890925695990118172e+00 7.404970938261164370e+00 4.519740725256671254e-02
5.266129666822413569e+00 7.836049952281761932e+00 4.756287530390590490e-02
5.995692932856337976e+00 7.172846217715677319e+00 4.532278761355601482e-02
9.359163312589277695e+00 7.705536706275485592e+00 -6.771302495479214478e-01
1.691079440023366631e+00 4.009006391898234156e+00 -4.284636328972801778e-02
8.206083602339031557e-01 7.028090504169858477e+00 -6.836944876090589318e-01
1.550102984263219685e+00 2.263379340558839825e+00 -3.199968010013929387e-01
5.371931799882940339e+00 8.802570932955129379e+00 5.685417206285880987e-02
3.027412514597920712e+00 7.259093344492218769e+00 4.014970561557840156e-02
1.353241209693916147e+00 6.665172982767494148e+00 -3.529493670568379926e-01
9.021188962679989487e+00 9.343605256332832454e+00 -1.418611202883004463e-01
5.518785105477817865e+00 3.288874216171760345e+00 -5.213535417838752739e-01
2.847761350491876176e+00 6.313431377295180447e+00 3.639763240602089667e-02
3.556990628096385887e+00 8.242400085033835921e+00 4.209751070261225081e-02
6.413186990807353993e+00 2.043249166064540212e+00 -7.486899663879458267e-01
9.285711385180075439e+00 7.063302723960512175e+00 -7.261164637952763901e-01
9.220857865178927470e-01 2.389629549823750754e+00 -4.106643834755443478e-01
1.098961616598498114e+00 4.937994668659378306e+00 -4.015829008440787717e-01
4.966157340702945788e+00 2.781052633097387261e+00 -5.768323935846249029e-01
5.175116436335692960e+00 3.142318089203105735e+00 -5.218861149227131957e-01
5.047868560927164516e+00 4.093704817223301262e+00 -3.630139937171872333e-01
8.999558290282088535e+00 2.611081236079936918e+00 -8.553699409337343074e-01
3.406116311836990818e+00 8.586097513454294727e+00 2.214250338503420679e-02
4.535829785200539810e+00 9.421502721540278458e+00 -3.427788595048681941e-01
5.814482481338411723e+00 5.064764306550500805e+00 -2.749362057530315706e-01
3.060436988832602623e+00 3.703146115177943898e+00 -5.259183511916720732e-02
8.153054149028927000e+00 1.110042244627330588e+00 -9.188653285441406027e-01
1.164902399226599883e+00 3.299161342598646574e+00 -2.550740627031391483e-01
6.244347331032934711e+00 4.789128950179916799e+00 -3.639411768537847980e-01
6.948351392453099074e+00 7.218645752264237991e+00 -2.781493663635892233e-02
7.279102373354129352e-01 1.450945646402997058e+00 -6.289024552416000446e-01
9.355435845123343697e+00 5.083710916306439564e+00 -7.907066774709039514e-01
9.096769777088006492e+00 3.672331275506807380e+00 -8.376536553263593810e-01
5.060829942159685402e+00 7.686874403519835752e+00 4.529203773551238044e-02
1.337017049351920672e+00 2.833827769095942362e+00 -1.848173572965965406e-01
4.109943087668673556e+00 2.779253877038469600e+00 -5.215882508246254545e-01
7.265932803966822284e+00 4.908036778782715714e+00 -4.509783918654601820e-01
7.486802940099966719e+00 5.419047986054192911e-01 -9.755401198850028877e-01
9.118441075622346403e+00 6.091042157193404805e+00 -7.256665276564397971e-01
3.668837080990673627e+00 8.273536142439730234e-01 -9.047450707676139015e-01
4.059754617838274626e+00 8.925768265572916249e+00 4.522875979113827327e-03
5.126326930116529290e+00 9.637820715081156564e+00 -4.990609803143963852e-01
2.491037180590627731e+00 5.324833772257314912e+00 3.630245237049045670e-02
3.530821142834877358e-01 8.025293597927241507e+00 -9.821527381544941093e-01
8.663317491314211694e+00 5.689948602198672489e+00 -6.083640094185537306e-01
4.011597749660382739e+00 7.281785395602320410e-01 -9.034051993429169647e-01
9.597913400239923565e-01 8.592720329913367650e+00 -9.174371779616550260e-01
5.388727362816687183e+00 8.189185124897397472e+00 5.078394999471558258e-02
3.660533826424162918e+00 7.751895677345506108e-01 -9.158359059327216833e-01
9.293575929106440370e+00 3.753066513917350466e+00 -8.801933024733541444e-01
4.845208988320170995e+00 8.564123180704023008e-01 -9.108975474582855503e-01
6.947752959022991170e+00 8.598687271773682639e+00 5.017632782304359829e-02
5.509034537056287206e+00 4.683630758143053185e+00 -3.051918599252143594e-01
4.545752967666948585e+00 4.074196829435499545e+00 -2.970274038884062051e-01
2.850453927690867584e+00 1.915837892845728696e+00 -6.284006690726329225e-01
9.811936482223396538e+00 5.427059541636937823e+00 -9.775562175352092709e-01
6.727011194370922986e+00 9.619794445030707131e-01 -9.773614228451372732e-01
9.486657881874771547e+00 2.763858334495028934e+00 -9.709400683188162962e-01
7.520408378011252282e+00 9.739370020789065663e+00 -1.190554942093521307e-01
4.793436877996901657e+00 7.147418861093597364e+00 4.144461644856090032e-02
3.979374886867594885e+00 9.156187029915027864e+00 -1.555868012036065728e-01
1.428618195889098885e+00 3.271509309310125513e-01 -9.084386899352379086e-01
2.895775720950423793e+00 7.424372270537082930e-01 -9.291239217762885527e-01
8.386924422361889953e+00 4.232414197595057992e+00 -6.602100250730111863e-01
8.675279476351885677e+00 8.237839815380874953e+00 -2.465896909372927437e-01
7.665618146294591817e+00 1.336505424504974282e-01 -9.958218982812365727e-01
5.521987639856502206e+00 5.513357840148845668e+00 -1.185102237243218504e-01
5.233653316158092039e+00 6.254543011349542603e+00 3.980564551724707911e-02
5.643249816250301087e+00 2.593499041582962850e-01 -1.007240950539657343e+00
6.108185220581474617e+00 4.446853102816728409e+00 -3.995216670446151142e-01
3.385942599255252983e+00 4.415303477742145155e+00 3.320259949172932323e-02
6.919812400577717015e-02 8.361497693234062112e+00 -1.019796164827420970e+00
6.661400435424791766e+00 9.449255544466724999e+00 2.877579777298555630e-02
3.243601832365399784e-01 5.481153685702727429e+00 -9.245737950934804772e-01
2.673997018054059094e+00 5.775879525927755331e+00 3.757605187482315756e-02
8.017395673290158342e+00 7.488679581729074108e+00 -1.964344778881512710e-01
7.212619993988757194e+00 7.654726345929411480e+00 1.293051282340429431e-02
6.468577019110491655e+00 9.813070977489623203e+00 -3.079410424405983893e-01
5.584418626671524777e+00 4.373425121863279585e+00 -3.668859593327704616e-01
3.842220044826441860e+00 5.579471689044104288e+00 3.731224451691517174e-02
2.021288932514253567e+00 5.645821092365213012e+00 -7.327503657196032805e-03
8.188088190639440711e+00 2.892116221914586838e+00 -7.453642402457224536e-01
7.968678508254267712e+00 8.572728045542753250e+00 4.429206405568308913e-02
5.388590438740662236e+00 1.542668707970249464e-01 -1.001680737288578538e+00
3.555219888166840647e+00 9.871990004330767121e+00 -8.783548542272459070e-01
1.784826464486098496e+00 3.493329066477590228e+00 1.855162402988330683e-03
5.111514177357201483e+00 7.912245170580884945e+00 4.625577184713103307e-02
4.847884825677331477e+00 9.455515944739470768e+00 -3.276315405391734270e-01
4.764067446495626967e+00 6.726531123520337552e+00 4.021048992291564872e-02
7.901710468071925675e+00 2.480962059784291629e+00 -7.592151486986284947e-01
9.468063261907783357e+00 1.856999196922522577e+00 -9.789239144834309680e-01
8.239104564998234181e-01 8.399196010498952703e+00 -9.418807347964421872e-01
8.462950671026705507e+00 4.183706671840937474e+00 -6.760910753367297410e-01
4.199790044374726028e-01 6.922645341793324469e+00 -9.120052723994662713e-01
7.180074641293278326e+00 4.627206659729978355e+00 -4.728939374468812407e-01
