# w_1 w_2 DS VF CB_L CB_U R_DIFF c_1 c_2 u_1 u_2 fut_util_1_1 fut_util_1_2 fut_util_2_1 fut_util_2_2 pen_1 pen_2 pen_u_1 pen_u_2 
8.469734541822792551e+01 9.993469367196010467e+01 1.000000000000000000e+00 8.606945724671475340e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.939542625750135086e-06 0.000000000000000000e+00 0.000000000000000000e+00 4.935701937282321872e-03 1.520191291848638215e-02 8.225586439802158623e+01 1.012175896463408833e+02 8.960192084243837485e+01 1.027700573249625791e+02 5.079215017971467835e-03 3.306405192918688077e-03 8.266097334897576712e-03 7.573740415011446896e-03
8.960192084243837485e+01 1.027700573249625791e+02 1.000000000000000000e+00 8.778585582972180390e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.390162702476097332e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.752140062754021699e+01 1.030859693956597454e+02 9.599517713871343005e+01 1.052120131439490791e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.599517713871343005e+01 1.052120131439490791e+02 1.000000000000000000e+00 8.854060227584388265e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.341143151789237196e-06 4.157949846805952809e-03 0.000000000000000000e+00 2.210961790817667083e-02 5.596552270479326907e-02 9.487498042431255385e+01 1.056362109216127436e+02 9.982210612175265396e+01 1.072858165657644776e+02 2.872921581329815517e-03 1.866933744700316044e-03 4.673407358468653280e-03 4.282946909891963139e-03
9.982210612175265396e+01 1.072858165657644776e+02 1.000000000000000000e+00 8.895847459655952250e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.473195774125490062e-06 7.867613111051352526e-02 2.299518288184387860e-02 4.170700344421477412e-01 1.886826990462311393e-01 9.874485850153817523e+01 1.069901553376944747e+02 1.017065446794064627e+02 1.089668211802581652e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.017065446794064769e+02 1.089668211802581652e+02 1.000000000000000000e+00 8.895098172331969977e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.713888043130658120e-06 5.860812885607302736e-02 6.222759157076385161e-02 2.895378432981793315e-01 4.060814631089155746e-01 1.008233857712498889e+02 1.086959413090100952e+02 1.031261364955882556e+02 1.104089544364475728e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.031261364955882556e+02 1.104089544364475728e+02 1.000000000000000000e+00 8.877065719624326334e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.938396910889142888e-06 4.227277149046915206e-03 9.933914620449996180e-02 1.507743536742733870e-02 6.245778445424838843e-01 1.025117814942864527e+02 1.105285988297103899e+02 1.043765303492641863e+02 1.117050188248733349e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.043765303492641863e+02 1.117050188248733207e+02 1.000000000000000000e+00 8.842198559494423016e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.774740110952871307e-06 3.410778375156786613e-02 1.380057650856087448e-01 1.269860272747443952e-01 7.177393213667033756e-01 1.035921012868706299e+02 1.111345789456699009e+02 1.052823489904903340e+02 1.128818595249703236e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.052823489904903340e+02 1.128818595249703236e+02 1.000000000000000000e+00 8.801686561209201010e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.667704196500334599e-06 3.544718516856415480e-02 1.694042363440714793e-01 1.479076786234300167e-01 8.082503766591813132e-01 1.044125423795786674e+02 1.120042792816897759e+02 1.061344411452899124e+02 1.140095527421051713e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.061344411452899124e+02 1.140095527421051713e+02 1.000000000000000000e+00 8.754783436974480360e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.596648576960490334e-06 2.642314640800680348e-02 1.934122101514679781e-01 1.445594397800770148e-01 8.784848922444183916e-01 1.052304261878557554e+02 1.130214869294573106e+02 1.068337301944207809e+02 1.151214335246620806e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.068337301944207951e+02 1.151214335246620664e+02 1.000000000000000000e+00 8.698268347150879265e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.567617395985145361e-06 1.868297139021668496e-02 2.091805677976790734e-01 1.467361118666593578e-01 9.173885114458568690e-01 1.058819871288825425e+02 1.139941191705149492e+02 1.072484068579266676e+02 1.162724837146194687e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
