# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 mu_2_2 mu_3_2 mu_4_2 mu_3_3 mu_4_3 mu_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.415846485582054584e+02 1.550437318058190499e+02 1.377428598212333100e+02 1.196688939839063437e+02 3.000000000000000000e+00 -2.502206403491991082e-02 3.499851389661929879e-01 2.299970732963967368e+00 2.979894883534927588e-04 7.605322892334319684e-01 2.346217645105399818e-01 4.810915262182043906e-01 1.858905712341861194e-01 1.182979792545998166e+00 8.645126024772469275e-01 7.355655557823443935e-01 7.274290886737621031e-01 1.484395650061693743e+02 1.368294336838020797e+02 1.348769873027003996e+02 1.131444110947232957e+02 1.500596849586348185e+02 1.582825759566544548e+02 1.355621178932334203e+02 1.117131912262188820e+02 1.451706523759806373e+02 1.467157881241448365e+02 1.542080399993912465e+02 1.165265806885122686e+02 1.320812013571652699e+02 1.268984237329902101e+02 1.288566057244987633e+02 1.278498520056917869e+02 1.459146345990492311e+00 6.356503769781485236e-01 8.219402031465747882e-01 1.337273576930757324e+00 5.090083270680978433e-01 1.607630738692862327e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.320812013571652699e+02 1.268984237329902101e+02 1.288566057244987633e+02 1.278498520056917869e+02 3.000000000000000000e+00 5.353860806681423057e-01 1.150864962203987485e+00 2.619907199132297304e+00 1.006510015866964139e-04 1.855825177050973440e-01 2.369486655587024759e-01 4.032704464005413270e-01 3.635936768944680320e-01 8.804529663919522520e-01 7.534368493286932589e-01 7.742088525422307077e-01 1.104555376593119309e+00 1.342695706888437144e+02 1.203629511937922700e+02 1.245417144101167253e+02 1.230626959230329334e+02 1.299945457523375580e+02 1.236667612483347654e+02 1.243377014740659092e+02 1.217536828762173684e+02 1.349023230246361891e+02 1.271293672926352230e+02 1.273223178712184733e+02 1.229444733337627724e+02 1.229399420203070861e+02 1.231754153344337084e+02 1.260682528970569223e+02 1.261900826461152008e+02 1.472448240686947463e+00 2.171889800624803302e-01 6.164304208572278787e-01 1.146368927780430313e+00 2.120186609749269702e-01 1.018682431156427093e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.229399420203071003e+02 1.231754153344337084e+02 1.260682528970569223e+02 1.261900826461152008e+02 3.000000000000000000e+00 5.470958625709638756e-01 1.063319039491680940e+00 2.730872685650246989e+00 9.275254706606639332e-05 1.037979387745002202e-01 5.627336698484955990e-01 6.501508755997031930e-01 3.861386634761239667e-01 7.038123255476610440e-01 1.036880211205717384e+00 9.900921365080830316e-01 1.022407992865184134e+00 1.160360936592893353e+02 1.178140507340377923e+02 1.222767216464122129e+02 1.211125564020264846e+02 1.197974326205844164e+02 1.217476896649264546e+02 1.198644634302696943e+02 1.188370278119253811e+02 1.264423457450814539e+02 1.208792788653443750e+02 1.225020355841575395e+02 1.201434514586667461e+02 1.209648420669545317e+02 1.213150679614026757e+02 1.246179648863262628e+02 1.238063924545075309e+02 1.210658954760795991e+00 3.526904324572892047e-01 4.234605520129185452e-01 1.138185556283388244e+00 4.306982056141745452e-01 1.224553369551342641e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.209648420669545317e+02 1.213150679614026757e+02 1.246179648863262628e+02 1.238063924545075309e+02 3.000000000000000000e+00 5.380145293488942659e-01 1.043940988212233023e+00 2.732088070485555686e+00 8.217722456353239761e-05 6.786586329224607306e-02 5.897266101026196194e-01 6.654849584891903147e-01 4.246919726695954078e-01 5.685386751578380693e-01 1.158094649274750587e+00 1.111378668233764300e+00 1.067227914757723273e+00 1.136213723170944263e+02 1.160753614087548300e+02 1.212816831890911402e+02 1.186317852667857551e+02 1.184740843214964343e+02 1.201531186378071112e+02 1.178262743940604196e+02 1.165613279173006163e+02 1.239739039372393421e+02 1.193216783886667542e+02 1.212615427565325632e+02 1.179532926106941773e+02 1.186518315613053858e+02 1.194265040570550269e+02 1.225901726621430328e+02 1.209394624093005035e+02 1.125904431159804098e+00 4.369279620995650815e-01 3.668505260783958000e-01 9.906525830257705278e-01 4.991892530258558724e-01 1.358245630377017843e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.136213723170944263e+02 1.160753614087548300e+02 1.212816831890911402e+02 1.186317852667857551e+02 0.000000000000000000e+00 4.674326786146629775e-01 1.364189687105739512e+00 2.270675670123586620e+00 5.186908993641954580e-05 1.128422643250082298e-02 3.340874511224787846e-01 3.996526933700818573e-01 5.729026435744293266e-01 2.215388729815890856e-01 9.678227771992882200e-01 1.142730965935539134e+00 1.367623865694132634e+00 1.115767607376534727e+02 1.136263306311575008e+02 1.184956058128682912e+02 1.158727752343458661e+02 1.185879079441439643e+02 1.176255061674772975e+02 1.202853782775873981e+02 1.153719368450461644e+02 1.120599809992443880e+02 1.154326517356142148e+02 1.241866509144117572e+02 1.153252021763000528e+02 1.125852207078370384e+02 1.190054955500374092e+02 1.211932602893024011e+02 1.171024866038429195e+02 1.635659134099460843e+00 5.879111797468198342e-01 2.687115638272856155e-01 1.041534257356717008e+00 1.001186661495151675e+00 9.297858824443688830e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.185879079441439643e+02 1.176255061674772975e+02 1.202853782775873839e+02 1.153719368450461786e+02 1.000000000000000000e+00 3.453874049497467347e-01 1.212188659960119486e+00 2.178586149939373939e+00 4.911267949477445265e-05 1.038455942482455763e-01 2.493045981214112583e-01 3.569710648723889435e-01 5.086528647877015530e-01 3.647315789352745252e-01 9.859763855340599736e-01 1.160835239941711672e+00 1.211330663406485986e+00 1.174905250572117694e+02 1.089902739645977192e+02 1.186216856026787383e+02 1.112572348379725895e+02 1.224630325489692666e+02 1.182452761046593395e+02 1.157438128753285724e+02 1.108945510496435389e+02 1.279564167032889088e+02 1.236857733409889448e+02 1.222295239430922891e+02 1.120431924212083743e+02 1.290940143865712173e+02 1.103797710464174315e+02 1.216915846713181679e+02 1.135447713614402687e+02 1.131725648131941098e+00 5.984553384328552550e-01 4.273998905720331476e-01 1.385336478274716843e+00 3.703234176544157874e-01 1.959219567119086181e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.224630325489692666e+02 1.182452761046593395e+02 1.157438128753285582e+02 1.108945510496435389e+02 1.000000000000000000e+00 1.599449378151951429e-02 7.648494265325134212e-01 1.967139561030525785e+00 7.011310342915338251e-05 9.666348229897048228e-02 2.812021331744598562e-01 2.346682076258401750e-01 4.599324214976527880e-01 4.802029779400183163e-01 9.256027180459602821e-01 1.013620083855854448e+00 1.046750461944152111e+00 1.237780899700393178e+02 1.021150326752889157e+02 1.161819550883813150e+02 1.030028858420020015e+02 1.270182861901447211e+02 1.218055344655484618e+02 1.072282221255008636e+02 1.025023572048717000e+02 1.439858750939824574e+02 1.330935547865583715e+02 1.202420618313664988e+02 1.052718656854662242e+02 1.463921488106209381e+02 1.045135783876905720e+02 1.250872067237040994e+02 1.097861397379036248e+02 1.555188363666833551e+00 6.066273847074412640e-01 3.811884188851538124e-01 1.228599045148116797e+00 5.757123400491429566e-01 2.246332196759874389e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.270182861901447211e+02 1.218055344655484475e+02 1.072282221255008636e+02 1.025023572048717000e+02 1.000000000000000000e+00 -4.277364482891347075e-01 2.137146965452504377e-01 1.630812406876480214e+00 5.331439833857257431e-05 2.542957964871046528e-01 5.648512970241865716e-01 2.393301121851600932e-01 4.569830482359109602e-01 6.322280114389315919e-01 9.735461245887571113e-01 9.248131559194601170e-01 9.226048513672463480e-01 1.355099718382775222e+02 9.976551109166135234e+01 1.146605634989703759e+02 9.461460341915352501e+01 1.381250591217595911e+02 1.384330247616604765e+02 1.000442999000391211e+02 9.408875821441948517e+01 1.629414024632292524e+02 1.466363977550193738e+02 1.247738517696599558e+02 9.962277579251090742e+01 1.591495047172130342e+02 1.080834653514455113e+02 1.280708367117423165e+02 1.092069729078804130e+02 1.949959168366697027e+00 6.626766603847931147e-01 3.399068879651226394e-01 1.079079961205140048e+00 7.812402306730177326e-01 2.531299655133639970e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.381250591217595911e+02 1.384330247616604765e+02 1.000442999000391069e+02 9.408875821441948517e+01 1.000000000000000000e+00 -6.689026359975492886e-01 -1.220022309922277337e-01 1.484196958997129334e+00 5.022207721022480757e-05 2.822705150768040072e-01 4.770258782326453062e-01 2.932315339148312550e-01 3.006896280678499345e-01 6.740538564019293855e-01 1.002554907239798121e+00 9.173429698116459807e-01 8.284405497156460685e-01 1.537397620790846418e+02 1.016826082704535281e+02 1.145189797800222919e+02 8.534379511509092708e+01 1.468524079772623168e+02 1.663914820406967578e+02 1.005559904876551371e+02 9.620014820899938002e+01 1.650628780918334257e+02 1.550634864165229203e+02 1.378430336128016904e+02 1.016270386810806201e+02 1.379546649954507700e+02 1.388722649746060256e+02 1.208795176679832082e+02 1.177769467211463166e+02 2.018296879948789257e+00 6.987359155919825593e-01 3.169458110973655818e-01 1.095209957553355817e+00 7.683763419940168315e-01 2.604724269216337706e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.468524079772623168e+02 1.663914820406967578e+02 1.005559904876551371e+02 9.620014820899938002e+01 1.000000000000000000e+00 -7.035576060466827153e-01 -1.737816878338194204e-01 1.466666475740454167e+00 4.882597977879550441e-05 3.035684158613519701e-01 4.914075181079080590e-01 3.752134007479095423e-01 2.570387300756449278e-01 6.858917383284841573e-01 1.020297960728539843e+00 9.301866933348608146e-01 8.419766670925198371e-01 1.550866878931881843e+02 1.095651788012308714e+02 1.098832427362107325e+02 8.910718984981525637e+01 1.559459427750607290e+02 1.801389499576081334e+02 1.030358425530094024e+02 9.509392750586174259e+01 1.666317981562137618e+02 1.506752995586610666e+02 1.344347007001046848e+02 1.024166484148326788e+02 1.394590006426474247e+02 1.512565556794782538e+02 1.316977401953544984e+02 1.206098627976544435e+02 2.044424884235791939e+00 7.110072930924298262e-01 3.026858719363099692e-01 1.114196933513439181e+00 7.606413734982877539e-01 2.633595234806737739e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.559459427750607290e+02 1.801389499576081334e+02 1.030358425530094166e+02 9.509392750586174259e+01 1.000000000000000000e+00 -7.108425703494446468e-01 -2.204909698450314703e-01 1.498805829146142354e+00 4.569022435814905462e-05 3.060969401180581029e-01 4.922421714926714653e-01 4.796786769527092709e-01 3.117878712553308063e-01 6.864430557230620789e-01 1.020981998719223904e+00 9.308535417493575270e-01 8.425293152953213793e-01 1.601672668636634853e+02 1.203978064733763347e+02 1.134260111866609719e+02 1.018358238294289890e+02 1.586524481514255456e+02 1.777551370789680050e+02 1.091843426752995043e+02 1.009449666278196531e+02 1.590330278082019220e+02 1.484364726848732232e+02 1.388762435512473701e+02 1.081203041402221459e+02 1.487407638948093904e+02 1.531293629728007204e+02 1.406217742129134649e+02 1.289432858749177058e+02 2.045835548232294077e+00 7.115787988721722357e-01 3.024386061092803613e-01 1.114388280476966475e+00 7.607274922690867580e-01 2.635280330281478900e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.586524481514255456e+02 1.777551370789680050e+02 1.091843426752995043e+02 1.009449666278196389e+02 1.000000000000000000e+00 -6.809852132965754645e-01 -1.785779692854413403e-01 1.516607542692290700e+00 4.792169030418949924e-05 2.990106310350898466e-01 4.991396914117294248e-01 5.870013898013910492e-01 3.208621887241198678e-01 6.864429585198246198e-01 1.020981936599431927e+00 9.308538937944972336e-01 8.425291703997556114e-01 1.623968675750691659e+02 1.211669923280211094e+02 1.155454946296905661e+02 1.046404759824125108e+02 1.587907912296884376e+02 1.765106383469839102e+02 1.102218283285370859e+02 1.037731149714847874e+02 1.567144495491712348e+02 1.494292950312629671e+02 1.398138543749583675e+02 1.102820748277244718e+02 1.489183820380700922e+02 1.512108339198877616e+02 1.378508243732140954e+02 1.300199411122067659e+02 2.045835445741570613e+00 7.115788723267870708e-01 3.024385361410322770e-01 1.114388470056210334e+00 7.607282758666717992e-01 2.635279838019134235e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.489183820380700922e+02 1.512108339198877616e+02 1.378508243732140954e+02 1.300199411122067659e+02 3.000000000000000000e+00 2.620330224406548503e-01 7.339487250901658433e-01 2.490117319791143924e+00 2.203539276803432787e-04 6.418087828436490616e-01 3.150665093552832419e-01 3.810590769370095776e-01 2.270734062601327541e-01 1.166755429606658012e+00 8.335691907525499822e-01 8.345291925640445641e-01 5.781249618162950243e-01 1.525261269304457414e+02 1.446178410637073455e+02 1.355039448954865691e+02 1.185280940299815171e+02 1.499846065303754585e+02 1.554201296989339198e+02 1.342513837185175021e+02 1.187237281688648665e+02 1.415818344374739013e+02 1.397785536959637227e+02 1.458293860437910610e+02 1.231959900348400083e+02 1.265433536325957959e+02 1.262546211095443027e+02 1.291050722153957508e+02 1.275692483975673213e+02 1.324022528887663697e+00 3.058380856106937884e+00 8.197257749238775482e-01 1.444840611879805170e+00 4.225755288231379247e-01 1.527356609245726471e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.265433536325957817e+02 1.262546211095443027e+02 1.291050722153957508e+02 1.275692483975673071e+02 3.000000000000000000e+00 5.428723875968060053e-01 1.129694301847154581e+00 2.656050473346457608e+00 7.852527720613499741e-05 1.424751677817940876e-01 4.191847351929862131e-01 5.321718392204707326e-01 3.788516955268113606e-01 8.276940356638408103e-01 8.443756914745701447e-01 8.665739710542774699e-01 1.038306601773342885e+00 1.221223855753932526e+02 1.214302285376384418e+02 1.254611173477075141e+02 1.226632254300641591e+02 1.241527280389949937e+02 1.260300989851752576e+02 1.250718061849093345e+02 1.204897147182841479e+02 1.317912153446045522e+02 1.254492674001537011e+02 1.276403686726235804e+02 1.217635200349652109e+02 1.223018592886905793e+02 1.219133451867195816e+02 1.251710298636098742e+02 1.253021231870818468e+02 1.360129098867702169e+00 2.306836861678148720e-01 5.306504106355767192e-01 1.221584538382171736e+00 2.936642825800219181e-01 1.026348085204648486e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.317912153446045522e+02 1.254492674001537011e+02 1.276403686726235804e+02 1.217635200349651967e+02 2.000000000000000000e+00 3.660592920361489533e-01 8.943084042087119379e-01 2.537810179863586146e+00 8.858412695860427843e-05 4.520262116097533145e-01 2.607177027332880370e-01 2.711783513728754369e-01 2.397754661932823272e-01 1.115093100230289735e+00 1.171424310438251348e+00 9.114233066248692561e-01 8.943039306274951361e-01 1.357831375908363327e+02 1.150907720889338606e+02 1.158792499972246617e+02 1.154869039695134489e+02 1.324480668662585288e+02 1.225200065455015590e+02 1.208962628122343546e+02 1.108116505102160119e+02 1.339702778979595905e+02 1.221048825310847690e+02 1.275527086617068306e+02 1.170202032964131291e+02 1.247915043800774981e+02 1.174844747260067663e+02 1.202403598067698454e+02 1.214059400810611038e+02 1.793726231831103135e+00 1.557487224064825648e+00 2.466413017753727177e-01 1.551847506598279747e+00 4.993557473423249071e-01 1.623002905661419248e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.339702778979595905e+02 1.221048825310847548e+02 1.275527086617068306e+02 1.170202032964131291e+02 2.000000000000000000e+00 2.249217833357355367e-01 6.713651025767415348e-01 2.478478464094729716e+00 8.840686281302242457e-05 3.326518251768451062e-01 4.270515512395746116e-01 2.442026174499456193e-01 2.985348091838262996e-01 9.173149784467147239e-01 1.062993647564930200e+00 8.712511546490021574e-01 8.714850485008576175e-01 1.415399635771624673e+02 1.062467986335209815e+02 1.134791933129152142e+02 1.070799902681542193e+02 1.372255096304349706e+02 1.185456636318642012e+02 1.221463111102938655e+02 1.009926621179456419e+02 1.445797306040922194e+02 1.249788771537231753e+02 1.327478575309608289e+02 1.102110052829163891e+02 1.310780697867283493e+02 1.156764995051594838e+02 1.193898857972800585e+02 1.163874212570736546e+02 2.109822597240097686e+00 1.067512438453762202e+00 2.883564652734412759e-01 2.476705217309410845e+00 3.517423459554727128e-01 1.970764147162493707e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.445797306040922194e+02 1.249788771537231753e+02 1.327478575309608289e+02 1.102110052829164033e+02 2.000000000000000000e+00 -6.191348779731509211e-02 2.705920760944988679e-01 2.305580948310871126e+00 6.063354263014414006e-05 2.754878205183317608e-01 5.575185874999195601e-01 3.133983068201914857e-01 2.857294869524991676e-01 7.785903013684354335e-01 1.044769351410415048e+00 8.095607921531203788e-01 9.543763696231055693e-01 1.558804033767396220e+02 1.116813208141843887e+02 1.296678609763254997e+02 1.022993879351624997e+02 1.615374996575397688e+02 1.300698540763134190e+02 1.244897210197688509e+02 9.555333640322810140e+01 1.490418836960042768e+02 1.227327384567331023e+02 1.514104807513662649e+02 1.046060077724852277e+02 1.446123099019447409e+02 1.202605004582387096e+02 1.232266191428441715e+02 1.120406102701790729e+02 2.548773004609929949e+00 8.435058090643562378e-01 4.212385399662256225e-01 1.466482896207259579e+00 4.707469675067432746e-01 2.533001259139581407e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.446123099019447409e+02 1.202605004582387096e+02 1.232266191428441573e+02 1.120406102701790729e+02 3.000000000000000000e+00 1.134561343560540614e-01 4.597721971468997637e-01 2.467140071565208537e+00 1.520525251629972231e-04 2.295710219402855579e-01 6.687836968861693432e-01 4.010337373876691758e-01 2.307107957640207874e-01 8.455361526498804681e-01 1.051061484596349516e+00 8.932222477196902766e-01 8.377897270839597121e-01 1.641786153843972045e+02 9.312537254104672968e+01 1.220727613008875920e+02 1.058533938521630944e+02 1.536216642407316044e+02 1.185670153298437697e+02 1.020334634863408638e+02 9.866512397345444185e+01 1.494482664057705676e+02 1.370759598209686203e+02 1.345279308515427488e+02 1.024679612323421054e+02 1.261196166486217862e+02 1.271605526049158215e+02 1.290413561578386634e+02 1.235343049484887672e+02 1.379282186781429775e+00 7.002337783094894075e-01 7.010893540928095913e-01 1.214874983760891425e+00 4.615500754178199494e-01 1.424247593118793231e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.261196166486217862e+02 1.271605526049158357e+02 1.290413561578386634e+02 1.235343049484887672e+02 3.000000000000000000e+00 4.724377824301126960e-01 1.030982936757815605e+00 2.613892628102409965e+00 5.815043726804924721e-05 1.220112710538155121e-01 4.185751995088830557e-01 4.550289883921466161e-01 4.087858900295577858e-01 7.679748174190049737e-01 9.537860431420481788e-01 9.370120737065827932e-01 1.050236700248464494e+00 1.211636384514870599e+02 1.228758351305373111e+02 1.262820496511394452e+02 1.175753432027305081e+02 1.255804407322797545e+02 1.296119069988409080e+02 1.248404061829534726e+02 1.158317636173879066e+02 1.324739739623877313e+02 1.260738226347476143e+02 1.296486616900930073e+02 1.171180302973001659e+02 1.181514824416093177e+02 1.180514423533997217e+02 1.211116349894081026e+02 1.196395911542695956e+02 1.375558654429344552e+00 2.665748370578226445e-01 6.507540468265774480e-01 1.139927943307106784e+00 4.197774882649417116e-01 1.085066325418664102e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.181514824416093177e+02 1.180514423533997075e+02 1.211116349894080884e+02 1.196395911542695956e+02 3.000000000000000000e+00 5.413036300938367518e-01 1.185261231639994417e+00 2.597346028547679264e+00 3.548651680084301100e-05 2.702291848819995262e-02 4.041088042862456819e-01 5.069078672416451603e-01 5.880455154095685089e-01 3.318145091001088454e-01 1.115264422740281702e+00 1.228289025893019248e+00 1.301145369066106561e+00 1.143518548192189002e+02 1.144513155399468474e+02 1.192897434455061756e+02 1.163465501564224525e+02 1.175218314111746025e+02 1.179254241985171632e+02 1.160839332853833241e+02 1.150748524654674156e+02 1.197956150668840394e+02 1.179682748146111919e+02 1.196615332071520186e+02 1.158671498369511852e+02 1.162063144233376732e+02 1.171923736197492047e+02 1.200024618285544733e+02 1.181830434897598110e+02 1.026687750736861027e+00 6.246639262213259380e-01 2.009075014253229596e-01 5.926548317590296655e-01 3.655467200760796898e-01 1.532232127566546254e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.162063144233376732e+02 1.171923736197491905e+02 1.200024618285544733e+02 1.181830434897598110e+02 3.000000000000000000e+00 5.580961758065554612e-01 1.354262061870105338e+00 2.461930289743005762e+00 7.273977518424719386e-06 9.821244606717741826e-03 3.156777535127882617e-01 4.524332754292252345e-01 6.300852375696385232e-01 2.218154064750788579e-01 1.069761177928176155e+00 1.287408954442529785e+00 1.440651073832398987e+00 1.142444794602603793e+02 1.154096017488827925e+02 1.191444041427247953e+02 1.167540346734669328e+02 1.166152275290338878e+02 1.180610708105665339e+02 1.173569918389835749e+02 1.160550971401113003e+02 1.178522766707562681e+02 1.176311328217515353e+02 1.198480511858394664e+02 1.164966029513452810e+02 1.153569488459493755e+02 1.163043025016200147e+02 1.189543384234573864e+02 1.177937620551910243e+02 9.858752133001950080e-01 6.942151198852581917e-01 1.113804344476919117e-01 3.991076390084654091e-01 2.466410187030090018e-01 1.575187014369296978e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.178522766707562681e+02 1.176311328217515353e+02 1.198480511858394664e+02 1.164966029513452810e+02 2.000000000000000000e+00 4.464309072810896950e-01 1.157771167678453450e+00 2.435090646883725896e+00 2.036372124772023047e-05 1.095640702745739048e-01 3.479412441722155025e-01 3.946574154595491879e-01 5.595555445139674955e-01 3.282260212125267529e-01 1.080593290684338958e+00 1.138985137217768395e+00 1.285303484284207931e+00 1.177510943745239160e+02 1.082176350358735561e+02 1.052936361042877991e+02 1.070998207281296430e+02 1.148953533078125133e+02 1.176736369023384867e+02 1.196770950742852193e+02 1.034968150065347885e+02 1.359919054791436963e+02 1.235858957867840786e+02 1.219097065224348029e+02 1.090922665152217945e+02 1.218410250232719676e+02 1.114665534381297363e+02 1.152440790492022558e+02 1.150042194965958942e+02 1.126198246493909538e+00 3.110013408158678883e-01 8.718686213271218399e-01 4.186631175349736722e+00 1.470611012102709114e-01 9.280229328587745741e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.359919054791436963e+02 1.235858957867840786e+02 1.219097065224348029e+02 1.090922665152217803e+02 2.000000000000000000e+00 -8.002766445201370260e-03 3.464277476371877551e-01 2.337566719472409460e+00 6.210363684250026859e-05 2.538815011035516767e-01 5.171878193943377777e-01 2.152148308658850817e-01 3.214639932260588417e-01 7.702068567737809790e-01 1.099416920942317244e+00 7.875558461946275957e-01 9.225028990541572771e-01 1.446201830289851671e+02 1.068500888221112746e+02 1.093889215011629972e+02 9.891468939155775786e+01 1.430064477597358916e+02 1.282822579552914704e+02 1.235337773158489227e+02 9.336566971338366727e+01 1.535894549875956443e+02 1.306214977464774734e+02 1.387868855540226320e+02 1.015976287354411198e+02 1.395697544485801984e+02 1.172386424694211087e+02 1.219772258282658868e+02 1.136569272540946116e+02 2.387658605077337626e+00 1.097796826157362071e+00 3.885679905849285243e-01 3.071315726263091239e+00 4.229415898126100970e-01 2.380113364612475024e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.395697544485801984e+02 1.172386424694211087e+02 1.219772258282658868e+02 1.136569272540946116e+02 3.000000000000000000e+00 1.301371649081155546e-01 4.786747734187046799e-01 2.481599556397526385e+00 1.227681504831388767e-04 1.942179374652356905e-01 6.990457479500570281e-01 3.916657968501316422e-01 2.482961298755648194e-01 8.149563529788412808e-01 1.118279233813534335e+00 9.177001884160541634e-01 8.725963370387325169e-01 1.578410702218947392e+02 8.784613023207297999e+01 1.221804634899642110e+02 1.025918143016227759e+02 1.512468323356351050e+02 1.150266759831457648e+02 9.731755591470195554e+01 9.369810149253606824e+01 1.504752240875404254e+02 1.351266187290101755e+02 1.328427743284428288e+02 9.807713311870438133e+01 1.254095040585029039e+02 1.268009986413215842e+02 1.283585723568332071e+02 1.217338237673541670e+02 1.368667023882745415e+00 6.374084224083723660e-01 6.451151065047697752e-01 1.197433285639643685e+00 4.772840120329018831e-01 1.393595790652512711e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
