# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_1_2 fut_util_1_3 fut_util_1_4 fut_util_2_1 fut_util_2_2 fut_util_2_3 fut_util_2_4 fut_util_3_1 fut_util_3_2 fut_util_3_3 fut_util_3_4 fut_util_4_1 fut_util_4_2 fut_util_4_3 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
1.351649137515412065e+02 1.250045608419702745e+02 1.574587366376572106e+02 7.818235733109939645e+01 3.000000000000000000e+00 -9.043044400652281434e-01 -2.349835452343153053e-01 1.126374665103859307e+00 5.721153821625776557e-06 2.342075479906543800e-01 4.562003420682564370e-01 4.629370657576506454e-01 4.991803705220062004e-01 7.823318061733474105e-01 9.016722207221412599e-01 7.705240240360540227e-01 1.018687270694728975e+00 1.370880879229372340e+02 1.292044673622533253e+02 1.431236186710820846e+02 4.952696460524794020e+01 1.373888148641185012e+02 1.536131840552156973e+02 1.355161877957331171e+02 4.514785647644887234e+01 1.430622648827514070e+02 1.252794205511716541e+02 1.911367289507475391e+02 4.908125749805198978e+01 1.531056221042448726e+02 1.336256272130108584e+02 1.718196610775514159e+02 5.484418542329520818e+01 2.481372940164028873e-01 1.103424845383245839e-01 1.609772323473062927e-01 4.933134278326448907e+00 3.577582020202292878e-01 1.123378412425411588e+00 1.414496517930533770e+00 4.349931508985519120e-03
1.531056221042448726e+02 1.336256272130108584e+02 1.718196610775514159e+02 5.484418542329520818e+01 3.000000000000000000e+00 -1.254104704002596549e+00 -5.788466061595354262e-01 7.706371981543425065e-01 6.303432376317441219e-05 3.730399927848495056e-01 2.761714797035784708e-01 1.060471885605370757e-01 4.991803705220062004e-01 7.104945927366205227e-01 8.385738651495635576e-01 7.280318330645658698e-01 9.474079933477759230e-01 1.451411819652016106e+02 1.332218131780075225e+02 1.447210053546194501e+02 4.684321899048018167e+01 1.385527559587703195e+02 1.627328042682634077e+02 1.366446512887237077e+02 4.574217042817198120e+01 1.327073514263732648e+02 1.289108448027480449e+02 1.931026262809765228e+02 4.479810918959085342e+01 1.222840219874596102e+02 1.790768255706979915e+02 1.863536458670382103e+02 5.190145823135772929e+01 2.285021331916298193e-01 1.016110585885752898e-01 1.482390671911769375e-01 4.927102082269058769e+00 3.294487136053739218e-01 1.034485221178600645e+00 1.302567084231871064e+00 4.005720588114794652e-03
1.222840219874596102e+02 1.790768255706979915e+02 1.863536458670382103e+02 5.190145823135772929e+01 3.000000000000000000e+00 -9.928725967631644167e-01 -4.793895073299793697e-01 1.193644313803650769e+00 1.674624447406282803e-04 3.255587160028478588e-01 4.447006647105592458e-01 5.037412413392150512e-01 4.991803705220062004e-01 7.880333946935730305e-01 8.889971887591758826e-01 7.748577965593499428e-01 1.038975473851296849e+00 1.640851602390600874e+02 1.300920070331098657e+02 1.199990878620984347e+02 9.847798589483116416e+01 1.447043886253561027e+02 1.576140542513536502e+02 1.171480389372517266e+02 9.746089949054361057e+01 1.435407788790314783e+02 1.348322120953365015e+02 1.551629977275289036e+02 9.274286052122877777e+01 1.456441158323952152e+02 1.488990769042152635e+02 1.362691891432802720e+02 1.095099894336314605e+02 2.530687614622493808e-01 1.125354252304434227e-01 1.641764853386199208e-01 5.019847638657765287e+00 3.648682695924002073e-01 1.145704375555114174e+00 1.442608146887852882e+00 4.436381809587383769e-03
1.435407788790314783e+02 1.348322120953365015e+02 1.551629977275289036e+02 9.274286052122877777e+01 2.000000000000000000e+00 -8.668949979217488444e-01 -4.077466524542025517e-01 1.373956656610704874e+00 6.238026402466800372e-07 1.905824303379144435e-01 4.056956621158336884e-01 0.000000000000000000e+00 4.322467332637204285e-01 7.360061068173039400e-01 9.481431133675588541e-01 1.072717235054362561e+00 9.070982779844994903e-01 1.439310129264280533e+02 1.311383271871223712e+02 1.594816642558710100e+02 5.458746346077266764e+01 1.442938919269977873e+02 1.504103364873693067e+02 1.606091243723845423e+02 5.659492617077545873e+01 1.237039415444472894e+02 9.867750425183068330e+01 1.992287556247610780e+02 6.764257498926193080e+01 1.312485150334094612e+02 1.181358221338147700e+02 1.577950064986164023e+02 7.512562901209143718e+01 3.731118921671863209e-01 1.699886320401396422e-01 2.920457391985280950e-10 7.644204361265636294e+00 3.304834073179794274e-01 6.900538455316294895e-02 5.483229621399630105e+00 4.517450374656871610e-03
1.237039415444472894e+02 9.867750425183068330e+01 1.992287556247610780e+02 6.764257498926193080e+01 2.000000000000000000e+00 -8.746445763459147482e-01 -4.914310082822601067e-01 1.442141855590430621e+00 1.348598251396945051e-07 3.291557854229776314e-01 3.520112385832956936e-01 1.030458511834419610e+00 4.796470497690251689e-01 7.518001876746923662e-01 9.174460872710437087e-01 1.151021116613742734e+00 9.723962402343860889e-01 1.410503573946670315e+02 1.275802897666224993e+02 1.659532409336417800e+02 7.139862371421433807e+01 1.394427268532366497e+02 1.479425852742904794e+02 1.677337911890525675e+02 7.289487470027448524e+01 1.308323213416176998e+02 1.356583223422650519e+02 2.084853688691156322e+02 6.610158200107611037e+01 1.384713525095478133e+02 1.283791549866338642e+02 1.719871160566712831e+02 7.947463781952380657e+01 4.010304548646730360e-01 1.827082434519005649e-01 3.138984258515151144e-10 8.216191484272044931e+00 3.552122404679938228e-01 7.416879851973955107e-02 5.893519116640277389e+00 4.855474233357988563e-03
1.384713525095478133e+02 1.283791549866338642e+02 1.719871160566712831e+02 7.947463781952380657e+01 3.000000000000000000e+00 -9.662424466940189305e-01 -2.530273619054909662e-01 1.020542468517453338e+00 2.938329108438705489e-06 3.313851791591419516e-01 5.693121361509053679e-01 1.422978555871799999e-01 4.988892485766023843e-01 7.748848703334619836e-01 9.726294743044616720e-01 7.558427125118596379e-01 9.422199067584584586e-01 1.319928363516347645e+02 1.305830449766519621e+02 1.547965057937736617e+02 4.106165888463510782e+01 1.381868344698740998e+02 1.541099525720468364e+02 1.457619483729624790e+02 3.553274011244646857e+01 1.505810791587814776e+02 1.221209169569306709e+02 2.087730440049626566e+02 4.200118548696652709e+01 1.753832513751196132e+02 1.265242615581471739e+02 2.075711312685768348e+02 4.566759660362773587e+01 2.267523025723797714e-01 1.008329382414719505e-01 1.471038774830356333e-01 4.535387855399662271e+00 3.269258512386990501e-01 1.026563309124627343e+00 1.292592246856518301e+00 3.975045322160805812e-03
1.753832513751196132e+02 1.265242615581471739e+02 2.075711312685768348e+02 4.566759660362773587e+01 3.000000000000000000e+00 -1.070542918219669515e+00 -5.442184846874107418e-01 1.103132648248072112e+00 1.817515370613876464e-04 3.283241650027683423e-01 4.357213517394479263e-01 1.162221335783344411e+00 4.991803705220062004e-01 7.880333946935730305e-01 8.889971887591758826e-01 7.748577965593499428e-01 1.038975473851296849e+00 1.629234315111374656e+02 1.313752845848109416e+02 1.235269460257750609e+02 9.499344076431808048e+01 1.465058653332347376e+02 1.586489649105672015e+02 1.185948381060439942e+02 9.397307527072756272e+01 1.485681341805727413e+02 1.332231273694430342e+02 1.606482094707323256e+02 8.951845915650628172e+01 1.433545404285124789e+02 1.519273389772567100e+02 1.357670542064459198e+02 1.055294904166573247e+02 2.530687614622493808e-01 1.125354252304434227e-01 1.641764853386199208e-01 5.019847638657765287e+00 3.648682695924002073e-01 1.145704375555114174e+00 1.442608146887852882e+00 4.436381809587383769e-03
1.433545404285124789e+02 1.519273389772567100e+02 1.357670542064459198e+02 1.055294904166573247e+02 3.000000000000000000e+00 -3.916636270204086889e-01 3.064061541984147707e-01 1.610266591760768140e+00 3.863601390274914446e-05 4.780880684113918977e-01 5.041363491281037890e-01 3.010935138748985773e-01 4.991803705220062004e-01 7.678387992955483243e-01 9.485875504475005382e-01 7.940945856860812668e-01 9.841758541997098764e-01 1.516864932508896686e+02 1.434690185812716834e+02 1.312218709036767166e+02 9.263358729013415882e+01 1.496445583386530984e+02 1.604976012546197808e+02 1.298379177140198522e+02 8.984241581199856341e+01 1.529593877075387525e+02 1.340869108988675293e+02 1.517804733704230387e+02 9.359050488700259507e+01 1.443470827140231734e+02 1.436906331564894401e+02 1.204317254566030613e+02 9.691683831713152131e+01 2.373235618914123490e-01 1.055337995900250264e-01 1.539618791321775981e-01 4.707526372257987646e+00 3.421672309948043389e-01 1.074421993889147720e+00 1.352853276791176285e+00 4.160363084238100258e-03
1.443470827140231734e+02 1.436906331564894401e+02 1.204317254566030613e+02 9.691683831713152131e+01 3.000000000000000000e+00 -3.788812412714874789e-01 3.604255734919874499e-01 1.581811943965037770e+00 3.096252089418923838e-05 3.752939106041725537e-01 1.957412285161179710e-01 2.081989508099638675e-01 4.978657396513804234e-01 7.013088061384370464e-01 8.318978314756610981e-01 7.982689979111814438e-01 9.535987562671526252e-01 1.537801990702530190e+02 1.389542274350107505e+02 1.184464713638382420e+02 8.946185218526753147e+01 1.451127344859571053e+02 1.548227638606068695e+02 1.167658230247820370e+02 8.325683157759340247e+01 1.410817502660933940e+02 1.323199732793116823e+02 1.330224244070236637e+02 9.269716862107109989e+01 1.262239251578727846e+02 1.245940451309730008e+02 9.506252576910050323e+01 9.544063198589907415e+01 2.106307458345483274e-01 9.366395288037872302e-02 1.366449841053290759e-01 4.178051237869659928e+00 3.036821902140232621e-01 9.535770663068346975e-01 1.200691970561583943e+00 3.692428903358056531e-03
1.262239251578727988e+02 1.245940451309730150e+02 9.506252576910050323e+01 9.544063198589907415e+01 3.000000000000000000e+00 -1.651550595359798645e-01 5.850381105356411426e-01 1.784651770392399417e+00 1.565298080631768218e-05 1.984497292170158966e-01 5.976314067466109714e-01 1.448316476805060898e-02 4.991803705220062004e-01 7.568098929867274061e-01 1.057761883270886605e+00 6.355407078269670329e-01 1.285431545219720695e+00 1.376541697919726062e+02 1.264058211685532456e+02 9.157299481461970458e+01 9.347992225644696873e+01 1.283624761652034749e+02 1.375091073466333285e+02 8.654837867658459061e+01 9.073759653565099370e+01 1.250725949247550233e+02 1.245487051452410014e+02 1.080416345395389897e+02 9.587904067146459397e+01 1.197071630213543330e+02 1.198933229275766195e+02 8.857447129799115260e+01 1.007604364904848495e+02 1.983751372103633726e-01 8.821408968900408543e-02 1.286943767315028297e-01 3.934950162714784483e+00 2.860123573762194948e-01 8.980929190550045460e-01 1.130829373907058510e+00 3.477583898974120642e-03
1.197071630213543330e+02 1.198933229275766195e+02 8.857447129799115260e+01 1.007604364904848495e+02 3.000000000000000000e+00 -1.761146479724606806e-02 8.069507231920450829e-01 1.857826347213463070e+00 4.378421076000880159e-06 2.257511328670909478e-01 5.899808613863445350e-01 2.861445464671260805e-02 4.972577803291938214e-01 6.633393580402305867e-01 1.211363070169803047e+00 4.770892596498357285e-01 1.480084658545926413e+00 1.306658460930225090e+02 1.187095365348033482e+02 7.587658412246827311e+01 1.014129608904680993e+02 1.212523055749502277e+02 1.242527662055161102e+02 6.920968986489162944e+01 1.011043008455889520e+02 1.208269031331056595e+02 1.204119256453701325e+02 8.558849931376910547e+01 1.023940576220903296e+02 1.203045984789843743e+02 1.209179773658803754e+02 9.528748974143969974e+01 1.090271793238102305e+02 1.313580993418993481e-01 5.841273921557894877e-02 8.521761254259795082e-02 2.605606638249173379e+00 1.893888527643070863e-01 5.946903454658739596e-01 7.488014845215271720e-01 2.302752339305538017e-03
1.208269031331056453e+02 1.204119256453701325e+02 8.558849931376910547e+01 1.023940576220903296e+02 2.000000000000000000e+00 -5.735639147287876494e-01 -1.282085336758657101e-01 1.681080704218290478e+00 6.414833641653426291e-08 2.905878274976272380e-01 5.619552621230614609e-01 0.000000000000000000e+00 3.719992267598716262e-01 7.739513825365790245e-01 9.151885938435455614e-01 1.095108711500226484e+00 9.043529132014996863e-01 1.422024409078477731e+02 1.211846664076796714e+02 1.261382624768510681e+02 9.657989287729319017e+01 1.323770081024624119e+02 1.339755119296827388e+02 1.235710871963666477e+02 9.662809034997198410e+01 1.312447712116438936e+02 1.295677261691825777e+02 1.511123727372911389e+02 9.302108463732743360e+01 1.307478104801308234e+02 1.279223414479862413e+02 1.446954202499240125e+02 1.067039460043867365e+02 3.802862835028848476e-01 1.732572626961966233e-01 2.976613479511412965e-10 7.791191133242620026e+00 3.368381157682698301e-01 7.033225631321181337e-02 5.588664038936002498e+00 4.604314281993438125e-03
1.307478104801308234e+02 1.279223414479862413e+02 1.446954202499240125e+02 1.067039460043867507e+02 3.000000000000000000e+00 -3.268821107770112366e-01 3.993558071147429445e-01 1.646879971331234760e+00 4.379559270791030920e-05 2.431678963134774885e-01 3.257931487206936483e-01 6.839232302807453090e-01 4.991803565540967047e-01 8.259388483289701322e-01 8.583391979996057852e-01 6.529865126104978934e-01 8.206405692623970349e-01 1.367029280218873737e+02 1.276148453136459864e+02 1.299822461715090469e+02 8.919795289330883747e+01 1.400812842801991565e+02 1.434629978258997198e+02 1.269686049768878888e+02 8.696477023123171080e+01 1.455393467017204614e+02 1.246162049879084179e+02 1.599513739254665836e+02 9.106561672531100271e+01 1.316587442386928046e+02 1.285813083503491328e+02 1.111601265780509209e+02 9.316946343253994200e+01 2.225886564643823062e-01 9.898143477668626400e-02 1.444027425505961248e-01 4.415247204306908202e+00 3.209228094601080383e-01 1.007713461695716850e+00 1.268857552238191744e+00 3.902055160239028837e-03
1.316587442386928046e+02 1.285813083503491328e+02 1.111601265780509067e+02 9.316946343253994200e+01 3.000000000000000000e+00 -3.285909714197707832e-01 5.113067767407004638e-01 1.531511280419758148e+00 1.759555161794881822e-05 8.123527796143127644e-02 4.626839674335044839e-01 6.928918050732491007e-02 4.837378452040284604e-01 5.901974597808067324e-01 9.201367253659691325e-01 8.210045584673180130e-01 5.805405110035601890e-01 1.358585741057561336e+02 1.294903914893327510e+02 1.098661248023896491e+02 7.778908902443905049e+01 1.310710467114466837e+02 1.436202346371214844e+02 1.097718433860925984e+02 6.906776013980295659e+01 1.220471304849509977e+02 1.226741457077833388e+02 1.274200422400974873e+02 8.296792911922896963e+01 1.048616337021973237e+02 1.035034522467853435e+02 6.070686496980211899e+01 8.560050241712323782e+01 1.377569914063728751e-01 6.125821897893275747e-02 8.936883100361366072e-02 2.732534446468053879e+00 1.986146167874210111e-01 6.236596998603406439e-01 7.852781076081249978e-01 2.414927102371124037e-03
1.220471304849509977e+02 1.226741457077833530e+02 1.274200422400974873e+02 8.296792911922896963e+01 2.000000000000000000e+00 -6.967204414509915456e-01 -2.683948208494882914e-01 1.574953937947505267e+00 4.648002801402732515e-07 2.659125786396849822e-01 5.079719934492650246e-01 1.622903221064720958e-01 4.708189751226378172e-01 7.587872925483630793e-01 9.502715338955107782e-01 1.134237209665334589e+00 9.119669738985117791e-01 1.369533921366650020e+02 1.222250531673243330e+02 1.443181919323153011e+02 8.349417350123800929e+01 1.324797642298118490e+02 1.370731640045404447e+02 1.456858405347086318e+02 8.398809295192785385e+01 1.372805192061389619e+02 1.368840073402825226e+02 1.755045914807506620e+02 7.914564942366180844e+01 1.246409396961570764e+02 1.204468669714149200e+02 1.321951076370054068e+02 8.984829983098386208e+01 3.898988112105767900e-01 1.776367007944784082e-01 3.051853583580772110e-10 7.988129713183909075e+00 3.453524005618309189e-01 7.211005054845941176e-02 5.729929160118970799e+00 4.720697913301108613e-03
1.372805192061389619e+02 1.368840073402825226e+02 1.755045914807506620e+02 7.914564942366180844e+01 2.000000000000000000e+00 -7.949028968729956457e-01 -2.676058804252481327e-01 1.377800086679257019e+00 2.851794426543018803e-07 1.391024447378108597e-01 2.267778886571663877e-01 0.000000000000000000e+00 3.993475019023299266e-01 6.514127192095521268e-01 7.979465847993232330e-01 9.287869668981163507e-01 7.992311664695203044e-01 1.299594471850379591e+02 1.330878218525785144e+02 1.663992622390646261e+02 2.636938415723907880e+01 1.415347164885194502e+02 1.560744258971851082e+02 1.705105839129976744e+02 2.826582011571340303e+01 8.150000255623744749e+01 8.611058590539950330e+01 2.262692717332507470e+02 3.353488137385331669e+01 1.310398837422636973e+02 1.068102539032275899e+02 1.944003726854134300e+02 4.248201894010653490e+01 3.236479107817712420e-01 1.474529940519551663e-01 2.533239133620427249e-10 6.630468329458111043e+00 2.866707456179842239e-01 5.985724125167966869e-02 4.756287977591398430e+00 3.918565466578709418e-03
1.310398837422636973e+02 1.068102539032276042e+02 1.944003726854134300e+02 4.248201894010653490e+01 3.000000000000000000e+00 -1.123066183069226120e+00 -5.299155584236321381e-01 9.837831922851800748e-01 1.154855387607829447e-04 2.126875564472518187e-01 4.048319761939570549e-01 5.161159178687690918e-01 4.991803705220062004e-01 7.831183351102898316e-01 8.834522889857028272e-01 7.700248220421714862e-01 1.042731373399276018e+00 1.486669386346898136e+02 1.275956439656626742e+02 1.336632380017225330e+02 7.308247941472188813e+01 1.405242987948599307e+02 1.534387180482984832e+02 1.301410008362267376e+02 7.121066876849357641e+01 1.420200697366888392e+02 1.302044819348851092e+02 1.786910761920649691e+02 6.940261644769842064e+01 1.441213516788035633e+02 1.438811353621495357e+02 1.355360455503959827e+02 8.095635859102770837e+01 2.514903399425357233e-01 1.118335277091405261e-01 1.631524960652704637e-01 5.159483858455686800e+00 3.625925405546873148e-01 1.138558474044090607e+00 1.433610419413202663e+00 4.408711544987367788e-03
1.441213516788035633e+02 1.438811353621495357e+02 1.355360455503959827e+02 8.095635859102770837e+01 3.000000000000000000e+00 -8.436619119070172257e-01 -1.895109895021677149e-01 1.202187165688133330e+00 1.249712604691318960e-05 4.367719086179646104e-01 3.834089466057074569e-01 2.555274395516933250e-01 4.991803705220062004e-01 7.787944067941771076e-01 8.848626616297028402e-01 7.757060206979149442e-01 1.025922703474856812e+00 1.520678058338999676e+02 1.349614549324712414e+02 1.303260176316932473e+02 7.008278279162612989e+01 1.433661248639559176e+02 1.595098362466840172e+02 1.266397577289127980e+02 6.594665861835227361e+01 1.385958437531473066e+02 1.320364066835480230e+02 1.620711452279028606e+02 6.889666634050698235e+01 1.305034272057240514e+02 1.511356779097187371e+02 1.365349343191641935e+02 7.705624012957163416e+01 2.498427876559937144e-01 1.111008888977268044e-01 1.620836587615809010e-01 4.966591546880849251e+00 3.602171404901930996e-01 1.131099600589068777e+00 1.424218614822596152e+00 4.379829394640042013e-03
1.305034272057240514e+02 1.511356779097187371e+02 1.365349343191641935e+02 7.705624012957163416e+01 3.000000000000000000e+00 -9.013345512338715171e-01 -2.801991516979993047e-01 1.177530049230256282e+00 3.244341779391441501e-05 2.336474461478258713e-01 4.067266443392348885e-01 2.997175966452110263e-01 4.991803705220062004e-01 7.862554426995777002e-01 8.883199850584302393e-01 7.753682815285261043e-01 1.036377546566109809e+00 1.522518404610045195e+02 1.319082406254703699e+02 1.265653990987762825e+02 7.459088437820872741e+01 1.409291656374534227e+02 1.586031908847838849e+02 1.228531971825655091e+02 7.084992515738383645e+01 1.366297461584568111e+02 1.320847728388627615e+02 1.610460750048993361e+02 7.202180234985436869e+01 1.289498026187740152e+02 1.453222743962794823e+02 1.329543309044389332e+02 8.311422733030752852e+01 2.524226355186066084e-01 1.122481038822845251e-01 1.637573159274708645e-01 5.008028590841590244e+00 3.639367012166239701e-01 1.142779204873635157e+00 1.438924932311440585e+00 4.425055001847030996e-03
1.366297461584568111e+02 1.320847728388627615e+02 1.610460750048993361e+02 7.202180234985436869e+01 2.000000000000000000e+00 -8.176258509424310095e-01 -3.970374457988534722e-01 1.461785743913991631e+00 2.897128339956982654e-07 2.239035844060903724e-01 2.653139441884095895e-01 0.000000000000000000e+00 4.246499495294554505e-01 7.462275125724228131e-01 9.105272085356812539e-01 1.139400469784497716e+00 9.656964999359455293e-01 1.405737513779485823e+02 1.306985286143244309e+02 1.614311996641443443e+02 5.240390792445184331e+01 1.414785183173333394e+02 1.530590276525988997e+02 1.634948840467282594e+02 5.376483819278571019e+01 1.169691399812087553e+02 1.166446094461292233e+02 2.101783964155852402e+02 5.290955538307380124e+01 1.326144090905717405e+02 1.210281077199105084e+02 1.686192179658017665e+02 6.498734229248169925e+01 3.969834956804929593e-01 1.808644612780219707e-01 3.107305340491671316e-10 8.133263872378122983e+00 3.516276512642111385e-01 7.342033142277025470e-02 5.834044278199201017e+00 4.806475695207164563e-03
1.405737513779485823e+02 1.306985286143244309e+02 1.614311996641443443e+02 5.240390792445184331e+01 0.000000000000000000e+00 -9.100029367057513863e-01 -6.764270099428180139e-01 1.556421136531315419e+00 1.194645593609543089e-07 4.396502654496813878e-01 2.433643629331131153e-01 3.293066494388917076e-01 6.281877416892265309e-01 7.645511271625825556e-01 5.560368587110414706e-01 8.105873138416433976e-01 1.193628220739424650e+00 1.593308229111440539e+02 1.070552275800643116e+02 1.368174501557100200e+02 7.329516930656504314e+01 1.425704262754705951e+02 1.415408387360753295e+02 1.422539925805518521e+02 7.162689947815239577e+01 1.482508936287477184e+02 1.345378051421085672e+02 1.832847063489494417e+02 7.269219611672107817e+01 1.525794275923629471e+02 1.335479007606063817e+02 1.465646571293628142e+02 8.458313183466729868e+01 1.188949808668119251e-01 2.880295396968953980e+00 1.021856312072085340e-02 3.598141773353106476e+00 4.665675121892247645e+00 1.232135917683205989e-01 1.001182536704075421e+00 4.822673601389117735e-03
1.482508936287477184e+02 1.345378051421085672e+02 1.832847063489494417e+02 7.269219611672107817e+01 2.000000000000000000e+00 -8.619409744367574344e-01 -3.836150578162199065e-01 1.359733108942705160e+00 2.349965121095010311e-07 1.752441853676833805e-01 2.837529529236575421e-01 2.633291619002212647e-01 4.207020111980809274e-01 7.031941332073338158e-01 8.480830838181532272e-01 1.059164166186870482e+00 9.319472477870266447e-01 1.352063717213771383e+02 1.357699461654156892e+02 1.686935118552044628e+02 3.366575377556873860e+01 1.436332411321513405e+02 1.598916757806176747e+02 1.718102489764298753e+02 3.541621914463043908e+01 1.060001148675467419e+02 1.096000969816201547e+02 2.251189778144301101e+02 3.378241149065774351e+01 1.392889339920942291e+02 1.226198210266516639e+02 1.881497590840744749e+02 4.317448221994848012e+01 3.690297171595756653e-01 1.681288056452692747e-01 2.888493181949632879e-10 7.560489743285089048e+00 3.268676257411744501e-01 6.825040444631556846e-02 5.423232925180059283e+00 4.468025461098289360e-03
1.392889339920942291e+02 1.226198210266516497e+02 1.881497590840744749e+02 4.317448221994848012e+01 3.000000000000000000e+00 -1.226778678181399185e+00 -5.396671495525994233e-01 7.861097931898014535e-01 7.688895742549542477e-05 2.048213509033011415e-01 3.117782730758463794e-01 4.120175023971520134e-01 5.030935353505471275e-01 6.748605676013729182e-01 7.613330880720965421e-01 6.635749216336113143e-01 1.125446589410622922e+00 1.394906327104486081e+02 1.287844655347771265e+02 1.461250560194624484e+02 4.932411879194023641e+01 1.387640583786541697e+02 1.545423354732820371e+02 1.414626155761602604e+02 4.788975665119877334e+01 1.415075824867597305e+02 1.276552542874615597e+02 1.983083639748682288e+02 4.694255764164451961e+01 1.379031662552741864e+02 1.542983715688801283e+02 1.434642634476449246e+02 5.461991151974776670e+01 2.167224259180117185e-01 9.637282068638992893e-02 1.405970692840240177e-01 8.234985077433098155e+00 3.124650235776449958e-01 9.811555963844699191e-01 1.235417344022597064e+00 3.799218219762115229e-03
1.415075824867597305e+02 1.276552542874615597e+02 1.983083639748682288e+02 4.694255764164451961e+01 2.000000000000000000e+00 -1.112011719127996567e+00 -6.016283765132988126e-01 1.077604938257306078e+00 7.398286889605658620e-08 1.306519604753537678e-01 2.409070591041459763e-01 1.427397882122648509e+00 5.842185156839644344e-01 6.228796721958099747e-01 8.319508216672613088e-01 1.453287047539733923e+00 1.202161331832612312e+00 1.265376509998411478e+02 1.350058710030786813e+02 1.839002109462771273e+02 3.133700846966010545e+01 1.406682415347235064e+02 1.595916839022449949e+02 1.858425091684962922e+02 3.242680339059081973e+01 1.214313298160387973e+02 1.199530919358494288e+02 2.463928775659061898e+02 2.800838535143121888e+01 1.412632198334446230e+02 1.305247849324087781e+02 1.923733067825748719e+02 3.490882229184693841e+01 3.243630033079353270e-01 1.477787880391068787e-01 3.065420813205041707e-10 1.358188539479768053e+01 2.873041379643925808e-01 5.998949447601563401e-02 5.098684721564211486e+00 3.927223497800507064e-03
1.214313298160387973e+02 1.199530919358494288e+02 2.463928775659061898e+02 2.800838535143121533e+01 2.000000000000000000e+00 -9.389604661437134236e-01 -5.271612983298610278e-01 1.349240366042434136e+00 6.927362240065855574e-08 2.713125187391893789e-01 3.320344417073790577e-01 2.000000000000000000e+00 5.856873397692400340e-01 7.570552993792872831e-01 9.006657935308695073e-01 1.206709651269145311e+00 1.041527862087628709e+00 1.375351502693058023e+02 1.263281498428664662e+02 1.756199895699655258e+02 6.667581346164983813e+01 1.376476619852214753e+02 1.469152477220933406e+02 1.764175854397553849e+02 6.777340534904406866e+01 1.368061970813819528e+02 1.325136820750794016e+02 2.158790312868383126e+02 6.239987927465585926e+01 1.361504736787969421e+02 1.322647914093288364e+02 1.758726739912204664e+02 7.393872706763282565e+01 3.875564807556826086e-01 1.765695422338054432e-01 3.033519468709980920e-10 9.292215532629555241e+00 3.432776841937599244e-01 7.167684695140473516e-02 6.619622525334477814e+00 4.692338158993687898e-03
1.368061970813819528e+02 1.325136820750794016e+02 2.158790312868383410e+02 6.239987927465585926e+01 2.000000000000000000e+00 -1.094557268069199507e+00 -6.274311202849351954e-01 1.138316584146536359e+00 4.709546399642924148e-08 2.177549175132120762e-01 2.848100931752237663e-01 1.863897437575297467e+00 5.879399716736571913e-01 6.742178373458672658e-01 8.696736957038098126e-01 1.334389757019542433e+00 1.192684967834089171e+00 1.267100320672268481e+02 1.342609015930264320e+02 1.848222302209953227e+02 4.091156241733725807e+01 1.379441807638295359e+02 1.594322621567991405e+02 1.856399702349481800e+02 4.188908830392644944e+01 1.240859115571049784e+02 1.244584500260769033e+02 2.375013427578091409e+02 3.746829708465923403e+01 1.355579201073270212e+02 1.343247048436825821e+02 1.829637404163165399e+02 4.528938047098701958e+01 3.566408238886734638e-01 1.624844639501453192e-01 3.269236701474269588e-10 1.058911327231386679e+01 3.158941785126874180e-01 6.595913379061722759e-02 5.456578579695417375e+00 4.318027044770110685e-03
1.240859115571049784e+02 1.244584500260768891e+02 2.375013427578091409e+02 3.746829708465923403e+01 2.000000000000000000e+00 -1.036108057036512653e+00 -5.839477545934406155e-01 1.211731640520415265e+00 4.672437102027696738e-08 3.028280389796267347e-01 2.940249519801172440e-01 2.000000000000000000e+00 5.549379724863924279e-01 7.658460862047221651e-01 8.803252096360054679e-01 1.274852919348761660e+00 1.122505583120581907e+00 1.288858615006543573e+02 1.251608978980226397e+02 1.842183647512500215e+02 5.474606749848980769e+01 1.347764514250750381e+02 1.463276766265823312e+02 1.846334691358145506e+02 5.568427816160663468e+01 1.340574276529935389e+02 1.282543404890859904e+02 2.263759990988745017e+02 5.124766834980254515e+01 1.345905808269145325e+02 1.301996365551773920e+02 1.844214655617692813e+02 6.067625671032956092e+01 3.710690541159121780e-01 1.690579212986576541e-01 2.904467492587365832e-10 1.056980534571171404e+01 3.286739659842812245e-01 6.862757074377566491e-02 7.505742859299768810e+00 4.492716723133509567e-03
